"Source_file","Name","Date","season","pass","Time","site","transect","depth","Transect_ID","Battery_V","Battery_A","Battery_W","Battery_mAh_used","Battery_Wh_used","Latitude","Longitude","Altitude","ROV_depth_m","Area_m2","Distance","MDS1","MDS2","pebble","boulder","kelp_sieve","silt","green_algae_ulva","red_algae_branching","red_algae_cca","sand_fine_shell","kelp_sugar","red_algae_flat_leaf","unknown_area","red_algae_filamentous","cobble","brown_algae_filamentous","red_algae_bushy","brown_algae_sargassum","shell_hash","mobile_species","kelp_five_rib","anthropogenic","brown_algae_encrusting","kelp_stipe","kelp_holdfast","kelp_bryozoan","wood_debris","sessile_invertebrates","kelp_bull_blade","brown_algae_fucus","green_algae_filamentous","red_algae_encrusting"
"EBM_W25","2025_01_28_10-32-58.jpg",2025-01-28,"winter","return",10:32:58,"Elliott_Bay_Marina",3,"deep","EBM_W25_T3",13.62632667,1.822644444,24.83586509,412,5.611111111,47.6272148,-122.3924143,0.694044441,-8.710000038,1.061649216,0.077816211,1.33300145596138,0.0523530002938104,0,0.48,0.1,0,0,0,0.12,0,0,0,0.02,0.02,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-33-16.jpg",2025-01-28,"winter","return",10:33:16,"Elliott_Bay_Marina",3,"deep","EBM_W25_T3",13.61567019,2.101099366,28.60794856,423,5.75,47.6272199,-122.3923972,0.803255795,-8.819999695,1.415642304,0.091476825,0.566442345435103,0.500923543311684,0.02,0.18,0.5,0.02,0,0,0.02,0.04,0,0.02,0.02,0.06,0.08,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-33-28.jpg",2025-01-28,"winter","return",10:33:28,"Elliott_Bay_Marina",3,"deep","EBM_W25_T3",13.60876991,2.12659292,28.9397092,430,5.833333333,47.6272118,-122.3923899,0.837477869,-8.479999542,1.538082827,0.072237851,1.05564907999449,0.404393844194324,0,0.34,0.48,0,0,0.04,0.04,0,0,0,0.06,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-33-43.jpg",2025-01-28,"winter","return",10:33:43,"Elliott_Bay_Marina",3,"deep","EBM_W25_T3",13.60676906,2.146252723,29.20350673,438,5.972222222,47.6272117,-122.392375,0.825686263,-8.269999504,1.494285959,0.077733488,1.09373571820299,0.379212702643124,0,0.22,0.46,0,0,0.12,0.12,0,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-33-55.jpg",2025-01-28,"winter","return",10:33:55,"Elliott_Bay_Marina",3,"deep","EBM_W25_T3",13.61918872,2.138590022,29.12581054,445,6.055555556,47.627214,-122.3923606,0.77613881,-8.149999619,1.33028979,0.073205875,1.29197538369995,0.360758006919105,0,0.32,0.4,0,0,0,0.22,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-32-32.jpg",2024-10-08,"summer","out",11:32:32,"Centennial_Park",4,"shallow","CNL_S24_T4",13.64632335,1.426227545,19.46275198,0,0,47.6198574,-122.3631206,0.758742507,-4.130000114,1.261493988,0,-0.446774607796484,-0.640724624470634,0.14,0.02,0,0.06,0.46,0,0,0,0,0.1,0,0.04,0.02,0.08,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-32-41.jpg",2024-10-08,"summer","out",11:32:41,"Centennial_Park",4,"shallow","CNL_S24_T4",13.65134545,1.284060606,17.52915758,4,0.055555556,47.6198443,-122.3631152,0.623818183,-4.239999771,0.852767148,0.035653674,-0.511142677119607,-0.49416707626054,0.22,0,0,0.04,0.36,0.02,0,0,0.04,0.04,0,0.11,0.02,0.04,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-32-50.jpg",2024-10-08,"summer","out",11:32:50,"Centennial_Park",4,"shallow","CNL_S24_T4",13.63734545,1.361333333,18.56414667,7,0.111111111,47.6198362,-122.363141,0.65527272,-4.210000038,0.944715137,0.077805032,-0.349273617716746,-0.336436955419058,0.18,0.06,0,0.04,0.34,0,0,0.04,0.02,0.04,0,0.06,0.08,0.08,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-32-59.jpg",2024-10-08,"summer","out",11:32:59,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61726667,1.97,26.82590297,11,0.166666667,47.6198322,-122.3631237,0.698242407,-4.259999752,1.069332377,0.104739685,-0.657065225002186,-0.508184429349589,0.15,0.03,0,0.11,0.45,0,0,0.03,0.04,0.03,0,0,0.09,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-33-08.jpg",2024-10-08,"summer","out",11:33:08,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61673333,1.88,25.59958182,17,0.25,47.6198245,-122.3631212,0.691333322,-4.299999714,1.047473212,0.108618032,-0.610868633708833,-0.729684855274496,0.12,0.04,0,0.1,0.67,0,0,0,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-33-17.jpg",2024-10-08,"summer","out",11:33:17,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61763636,2.001393939,27.25408521,22,0.305555556,47.6198143,-122.3631517,0.719999969,-4.319999695,1.135933786,0.122506615,-0.881724283585375,-1.02234449194415,0.07,0,0,0.09,0.74,0,0,0.01,0.06,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-33-26.jpg",2024-10-08,"summer","out",11:33:26,"Centennial_Park",4,"shallow","CNL_S24_T4",13.6432,1.502545455,20.49956691,26,0.361111111,47.6198492,-122.3630589,0.628060603,-4.440000057,0.864514788,0.03604765,-0.267878750536198,-0.971453904570009,0,0.02,0.02,0.05,0.56,0.02,0,0.03,0.14,0.02,0,0.02,0.02,0.08,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-33-35.jpg",2024-10-08,"summer","out",11:33:35,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61085455,1.997454545,27.18705055,31,0.444444444,47.6198351,-122.3630389,0.691393936,-4.389999866,1.047490498,0.078456494,-0.705559235324769,-1.27102696618226,0.02,0,0,0.07,0.72,0,0,0.04,0,0.01,0,0,0,0,0.08,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-33-44.jpg",2024-10-08,"summer","out",11:33:44,"Centennial_Park",4,"shallow","CNL_S24_T4",13.62014198,1.996111111,27.18737142,36,0.5,47.6198056,-122.3631073,0.689999998,-4.429999828,1.043244828,0.079189607,-0.813663098289224,-1.04317143037661,0.05,0,0,0.07,0.64,0,0,0.03,0.14,0,0,0,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-33-53.jpg",2024-10-08,"summer","out",11:33:53,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61353333,2.042666667,27.80786691,41,0.583333333,47.6198134,-122.3631063,0.685999992,-4.440000057,1.031305925,0.09357764,-0.916994363423503,-0.796529633277389,0.06,0,0,0.23,0.54,0,0,0.09,0.02,0,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-34-02.jpg",2024-10-08,"summer","out",11:34:02,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61830303,1.933333333,26.32866545,46,0.638888889,47.6198456,-122.3630736,0.663151483,-4.449999809,0.963719012,0.052195676,-0.533417974390973,-1.01125759412103,0.05,0.04,0,0.04,0.72,0,0,0.01,0.02,0,0,0,0.08,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-34-11.jpg",2024-10-08,"summer","out",11:34:11,"Centennial_Park",4,"shallow","CNL_S24_T4",13.62154878,1.905487805,25.95565244,51,0.722222222,47.6198226,-122.3630687,0.655304849,-4.489999771,0.94105458,0.066113844,-0.604056184601099,-1.56403051913574,0.03,0,0,0,0.93,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-34-20.jpg",2024-10-08,"summer","out",11:34:20,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61460976,2.000487805,27.2358922,56,0.777777778,47.6198183,-122.363167,0.680670738,-4.46999979,1.015238523,0.051408743,-0.856870693326711,-0.734209851094556,0.16,0,0.01,0.03,0.44,0,0,0.04,0.04,0,0,0,0.13,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.01,0
"CNL_S24","2024_10_08_11-34-29.jpg",2024-10-08,"summer","out",11:34:29,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61188344,2.168588957,29.51856368,61,0.833333333,47.6198018,-122.363142,0.68067483,-4.480000019,1.015447079,0.076378376,-0.658706171468787,-0.470219646369482,0.23,0.05,0,0.04,0.52,0,0,0,0,0.02,0,0,0.12,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-34-38.jpg",2024-10-08,"summer","out",11:34:38,"Centennial_Park",4,"shallow","CNL_S24_T4",13.615,2.114099379,28.78346304,66,0.916666667,47.6198142,-122.363051,0.678819862,-4.509999752,1.009845542,0.104971269,-0.794081839119019,-0.7403008068507,0.17,0.02,0,0.04,0.61,0,0,0.1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-34-47.jpg",2024-10-08,"summer","out",11:34:47,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61035976,2.279756098,31.02841506,72,1,47.6197982,-122.3630526,0.669999957,-4.529999733,0.983643239,0.114216788,-0.550696329263733,-0.711748457048086,0.09,0.06,0,0.08,0.6,0,0,0.07,0.04,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-34-56.jpg",2024-10-08,"summer","out",11:34:56,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61787349,2.050180723,27.91909253,77,1.055555556,47.6197904,-122.3630647,0.684638553,-4.480000019,1.027815137,0.078272854,-0.786652187505308,-0.462430508199845,0.14,0.02,0,0.2,0.28,0,0,0.09,0.21,0.02,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-35-05.jpg",2024-10-08,"summer","out",11:35:05,"Centennial_Park",4,"shallow","CNL_S24_T4",13.6007716,2.51,34.13793673,82,1.138888889,47.6197848,-122.3630468,0.659999967,-4.529999733,0.954499903,0.105866117,-0.71953821515828,-0.471946238007255,0.21,0.04,0,0.06,0.41,0,0,0.06,0.16,0,0,0,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-35-14.jpg",2024-10-08,"summer","out",11:35:14,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60771605,2.33345679,31.75293025,88,1.222222222,47.6197841,-122.363021,0.642345662,-4.409999847,0.904326185,0.105060404,-0.572486004653615,-0.862779749796025,0.08,0.04,0,0.04,0.52,0,0,0.06,0.21,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-35-23.jpg",2024-10-08,"summer","out",11:35:23,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60990361,2.112289157,28.74795181,94,1.305555556,47.6197581,-122.3630693,0.670963814,-4.299999714,0.986515605,0.073480931,-0.517547399885554,-0.655707761364962,0.16,0.08,0,0.01,0.32,0,0,0.07,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-35-32.jpg",2024-10-08,"summer","out",11:35:32,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61682927,1.882012195,25.6270828,99,1.361111111,47.6197672,-122.3630344,0.676219483,-4.259999752,1.002201933,0.047132423,-0.749881940503169,-0.272641764594143,0.21,0.04,0,0.12,0.08,0,0,0.01,0.36,0.08,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-35-41.jpg",2024-10-08,"summer","out",11:35:41,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61253333,2.037878788,27.74069406,104,1.444444444,47.6197701,-122.3629479,0.680363622,-4.210000038,1.014473272,0.108585651,-0.623643130661429,-0.508605837360621,0.04,0.07,0,0.25,0.2,0,0,0.03,0.34,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-35-50.jpg",2024-10-08,"summer","out",11:35:50,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61156098,2.1125,28.75443518,109,1.5,47.6197556,-122.3629433,0.703170717,-4.199999809,1.083648941,0.108254893,-0.55590403542198,-0.388018673704575,0.09,0.08,0,0.27,0.33,0,0,0.05,0,0,0,0,0.16,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-35-59.jpg",2024-10-08,"summer","out",11:35:59,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60916463,2.10097561,28.59057829,114,1.583333333,47.6197442,-122.3629811,0.681158518,-4.210000038,1.017389597,0.114885905,-0.540670774063916,-0.316076766779753,0.21,0.07,0,0.04,0.28,0,0,0.03,0.08,0,0,0,0.23,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-36-08.jpg",2024-10-08,"summer","out",11:36:08,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61376506,2.02060241,27.50804614,120,1.638888889,47.6197614,-122.3629704,0.68753012,-4.179999828,1.035830291,0.065643504,-0.425742656117124,-0.520911174569471,0.1,0.04,0.04,0.04,0.19,0,0,0,0.28,0.04,0.01,0.02,0.22,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-36-17.jpg",2024-10-08,"summer","out",11:36:17,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61039024,2.059268293,28.02732732,125,1.722222222,47.6197357,-122.362954,0.673353653,-4.139999866,0.993737709,0.094189655,-0.337718537597775,-0.0937725331946783,0.22,0.12,0,0,0.08,0,0,0.01,0.28,0.02,0,0.02,0.13,0,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-36-26.jpg",2024-10-08,"summer","out",11:36:26,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61015152,2.137515152,29.09134806,130,1.777777778,47.6197359,-122.3629773,0.688666662,-4.099999905,1.039412159,0.061807269,-0.64025669217791,-0.323577094044684,0.28,0.03,0.02,0.07,0.27,0,0,0.01,0.2,0.04,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-36-35.jpg",2024-10-08,"summer","out",11:36:35,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61214815,2.037777778,27.73850926,135,1.861111111,47.6197224,-122.3630254,0.688703703,-4.049999714,1.039464282,0.053184894,-0.62216953630719,-1.01427129247398,0.06,0.01,0,0.02,0.53,0,0,0.02,0.19,0,0,0,0.08,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-36-44.jpg",2024-10-08,"summer","out",11:36:44,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60958182,2.242424242,30.518426,140,1.916666667,47.6197529,-122.3629354,0.663696936,-4.019999981,0.965518472,0.086335697,-0.574606089678743,-0.502807002509401,0.16,0.02,0,0.04,0.33,0.02,0,0.02,0.19,0.02,0.01,0.03,0.11,0,0.04,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-36-54.jpg",2024-10-08,"summer","out",11:36:54,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60116463,2.471402439,33.61392159,146,2,47.6197461,-122.3629822,0.669999957,-3.980000019,0.983643239,0.056363875,-0.86062143524302,-0.57272216015337,0.23,0.02,0,0.05,0.57,0,0,0.01,0.05,0,0,0,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_11-37-03.jpg",2024-10-08,"summer","out",11:37:03,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61216364,2.074,28.23165764,152,2.083333333,47.6197412,-122.3629806,0.683393933,-3.899999857,1.023519757,0.037989816,-0.293691393227759,-0.773661929123547,0.08,0.08,0,0.01,0.4,0,0,0.02,0.18,0,0,0.06,0.02,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-03-52.jpg",2024-10-08,"summer","out",12:03:52,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59386667,2.664969697,36.22658376,1192,16.22222222,47.6196949,-122.3628918,0.652545428,-3.720000029,0.933428255,0.158045332,-0.546521060651374,-0.334348813697667,0.19,0.03,0,0.11,0.25,0,0,0.04,0.14,0.14,0,0.04,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-04-01.jpg",2024-10-08,"summer","out",12:04:01,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60039264,2.475092025,33.66174331,1198,16.30555556,47.6197027,-122.3628697,0.68576687,-3.7099998,1.03055586,0.121910222,-0.15018152273322,-0.652990198570756,0.09,0.04,0,0.02,0.28,0.11,0,0,0.12,0.19,0,0.06,0.01,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"CNL_S24","2024_10_08_12-04-10.jpg",2024-10-08,"summer","return",12:04:10,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60310909,2.333939394,31.74865297,1204,16.38888889,47.6197072,-122.3629096,0.670363595,-3.649999857,0.98471894,0.131720112,-0.52480756880044,-0.366445806759665,0.22,0,0,0.09,0.33,0.03,0,0.05,0,0.15,0,0.07,0.02,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-04-19.jpg",2024-10-08,"summer","return",12:04:19,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60899394,2.159818182,29.39297261,1210,16.47222222,47.619714,-122.3628879,0.67581815,-3.589999914,1.000997817,0.117735837,-0.269436578122391,-0.71093199020798,0.09,0.02,0,0.02,0.23,0.04,0,0,0.15,0.29,0,0.1,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-04-28.jpg",2024-10-08,"summer","return",12:04:28,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59443636,2.745939394,37.32939103,1216,16.55555556,47.619721,-122.3628625,0.664181802,-3.579999924,0.966987312,0.12699567,-0.563059780124248,-1.07397305258458,0.08,0.01,0,0,0.69,0.01,0,0.01,0.1,0.03,0,0,0.04,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-04-37.jpg",2024-10-08,"summer","return",12:04:37,"Centennial_Park",4,"shallow","CNL_S24_T4",13.61097576,1.981636364,26.97190661,1222,16.63888889,47.6197202,-122.3629121,0.69163636,-3.579999924,1.048329805,0.101405713,-0.390657029174538,-0.36289811006232,0.18,0.1,0,0.05,0.3,0,0,0,0.24,0.02,0,0.03,0.03,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-04-46.jpg",2024-10-08,"summer","return",12:04:46,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59554023,2.792183908,37.96131931,1229,16.75,47.619723,-122.3629218,0.688735617,-3.559999943,1.039711114,0.178622344,-0.727644213827735,-0.628403978875399,0.09,0,0.02,0.13,0.21,0,0,0.03,0.43,0,0.02,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-04-55.jpg",2024-10-08,"summer","return",12:04:55,"Centennial_Park",4,"shallow","CNL_S24_T4",13.5917561,3.044878049,41.38502634,1237,16.83333333,47.6197318,-122.3629128,0.661219489,-3.599999905,0.958481558,0.130126663,-0.730137641928836,-0.30858009415838,0.29,0.02,0,0.08,0.23,0,0,0.02,0.02,0.26,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0
"CNL_S24","2024_10_08_12-05-04.jpg",2024-10-08,"summer","return",12:05:04,"Centennial_Park",4,"shallow","CNL_S24_T4",13.5992561,2.360365854,32.09926463,1244,16.94444444,47.6197383,-122.3629207,0.707439005,-3.599999905,1.096764244,0.117991168,-0.634543482057989,-0.833351708824076,0.12,0,0,0.03,0.36,0,0,0,0.02,0.31,0,0,0.08,0.02,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-05-13.jpg",2024-10-08,"summer","return",12:05:13,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60219876,2.463478261,33.50828248,1251,17.02777778,47.6197396,-122.3629212,0.68614907,-3.7099998,1.031684396,0.100814126,-0.695675829460526,-0.54402019076382,0.17,0,0,0.06,0.1,0,0,0.01,0.2,0.1,0,0.06,0.02,0,0,0.12,0,0.02,0.14,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-05-22.jpg",2024-10-08,"summer","return",12:05:22,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59562805,2.782195122,37.82539518,1257,17.11111111,47.6197213,-122.3629885,0.666158497,-3.809999943,0.972447934,0.142953762,-0.847599985998425,-0.601744196144933,0.26,0,0,0.01,0.35,0,0,0.04,0.19,0.03,0,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-05-31.jpg",2024-10-08,"summer","return",12:05:31,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60873006,2.19190184,29.82900638,1264,17.22222222,47.6197273,-122.3629966,0.695644149,-3.839999914,1.061008521,0.092843244,-0.601636079383406,-0.991034871573767,0.1,0,0,0.02,0.66,0,0,0,0,0.1,0,0,0.08,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-05-40.jpg",2024-10-08,"summer","return",12:05:40,"Centennial_Park",4,"shallow","CNL_S24_T4",13.5962,2.598666667,35.332012,1270,17.30555556,47.619726,-122.363026,0.653212094,-3.879999876,0.935461449,0.128718,-0.467222837992208,-1.06579338777073,0.08,0,0,0,0.38,0.04,0,0,0.33,0.1,0,0,0.01,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-05-49.jpg",2024-10-08,"summer","return",12:05:49,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59559036,2.785301205,37.86780048,1277,17.38888889,47.6197451,-122.3629581,0.677409611,-3.859999895,1.006219558,0.112329184,-0.552352389137356,-0.799249681527917,0.08,0,0,0.04,0.26,0.04,0,0.01,0.36,0.04,0,0.02,0.11,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0
"CNL_S24","2024_10_08_12-05-58.jpg",2024-10-08,"summer","return",12:05:58,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60566667,2.320666667,31.574178,1283,17.47222222,47.6197476,-122.3629972,0.690121199,-3.849999905,1.04384506,0.124690435,-0.769913266220707,-0.523989222379868,0.3,0,0,0,0.45,0,0,0,0.06,0,0.01,0.04,0.06,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"CNL_S24","2024_10_08_12-06-07.jpg",2024-10-08,"summer","return",12:06:07,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60242683,2.349329268,31.95577085,1289,17.55555556,47.6197598,-122.363003,0.670914605,-3.899999857,0.986621482,0.105948936,-0.275480064886656,-0.597962729705863,0.06,0.04,0.06,0.03,0.15,0.02,0,0.02,0.43,0.1,0,0,0.05,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-06-16.jpg",2024-10-08,"summer","return",12:06:16,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60873171,2.24902439,30.60632634,1295,17.63888889,47.6197685,-122.3629549,0.707256079,-3.929999828,1.096158984,0.059148204,-0.680112976521166,-0.6204811939496,0.02,0.02,0,0.19,0.24,0,0,0.08,0.24,0,0,0.02,0.08,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-06-25.jpg",2024-10-08,"summer","return",12:06:25,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60806667,2.183878788,29.71837176,1301,17.72222222,47.6197538,-122.3630059,0.674727253,-3.99000001,0.997627344,0.05693201,-0.902503041548925,-0.365675803838873,0.19,0,0,0.23,0.27,0,0,0.07,0.14,0,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-06-34.jpg",2024-10-08,"summer","return",12:06:34,"Centennial_Park",4,"shallow","CNL_S24_T4",13.6051506,2.221445783,30.22289096,1306,17.77777778,47.6197614,-122.3630264,0.661445748,-4.059999943,0.958713398,0.061065096,-0.700534356364497,-0.531191837207435,0.11,0.02,0,0.11,0.15,0.02,0,0.03,0.42,0.04,0,0,0.04,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-06-43.jpg",2024-10-08,"summer","return",12:06:43,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59628571,2.869813665,39.01887056,1314,17.88888889,47.6197875,-122.3629922,0.74149067,-4.029999733,1.205054234,0.126095287,-0.748403706798293,-0.895946215473227,0.09,0,0,0.06,0.34,0,0,0,0.39,0.02,0,0,0.03,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-06-52.jpg",2024-10-08,"summer","return",12:06:52,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59887805,2.480487805,33.73175195,1320,17.97222222,47.6197811,-122.3630233,0.636219501,-4.190000057,0.887215833,0.110154982,-0.820907174512843,-1.20394163206902,0.06,0,0,0.06,0.84,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-07-01.jpg",2024-10-08,"summer","return",12:07:01,"Centennial_Park",4,"shallow","CNL_S24_T4",13.60289759,2.432168675,33.08362916,1326,18.05555556,47.6198056,-122.3629863,0.63493975,-4.259999752,0.883446025,0.081932557,-0.855018395708833,-0.828347055590384,0.08,0,0,0.09,0.49,0,0,0.07,0.22,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_S24","2024_10_08_12-07-10.jpg",2024-10-08,"summer","return",12:07:10,"Centennial_Park",4,"shallow","CNL_S24_T4",13.59797561,2.641097561,35.9135861,1332,18.13888889,47.6198076,-122.363015,0.69518292,-4.230000019,1.059031025,0.10448513,-0.928295925337732,-1.03236112793827,0.12,0,0,0.04,0.33,0,0,0,0.16,0,0,0,0,0,0,0.1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
