"location","img_name","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","MDS1","MDS2","kelp_ratio","kelp_ratio_flipped","substrate_ratio","substrate_ratio_2","pebble_shell","hard_substrate_CCA","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert","AN_large","AN_plumose","CL_siphon","CR_cancer","CR_kelp","CR_sharp","CU_burrow","CU_cali","fish_gunn","fish_sculp","GR_kelp","GR_lingcod","GR_painted","RF_brown","RF_copper","SP_stripe","SP_kelp","SP_pile","SP_shiner","SS_blood","SS_leather","SS_ochre"
"Centennial_Park","2022_9_26_13-11-07_264.jpg","5_1","5","1",6.03504,6.33984,3.56616,1.0586,47.62485214,-122.3709488,8,1.76334168111599,0.802399275690358,0.847988099579617,0.0833197311312575,0.586413299549093,1,1,6.2,8.5,33,3,3,9,13,24,3,0,26,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_368.jpg","5_1","5","1",5.57784,6.33984,3.56616,0.978066667,47.6248939,-122.3710879,6,1.54142590057806,0.746306727601233,0.86028617515394,0.437191634031874,-0.0183704522529037,0,37,29,40,39,0,4,11,0,28,0,0,7,0,0,0,0,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_632.jpg","5_1","5","1",5.45592,6.33984,3.56616,0.863133333,47.62500695,-122.371442,7,1.5214527570234,0.756913416254076,0.781872049828214,-0.0798899019355938,-0.202521143764455,2,0.5,1,1,0,0,0,0,1,0,0,0,23,0,0,29,2,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_360.jpg","5_1","5","1",5.73024,6.33984,3.56616,0.9506,47.62488782,-122.3710762,6,1.02017793428321,0.5732,0.56937214609656,-0.0867186983309582,1.10573608430618,2,0.5,50,50,49,0,2,0,2,49,0,0,43,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_472.jpg","5_1","5","1",6.03504,6.33984,3.56616,0.861357143,47.62493769,-122.3712298,11,1.96791931954708,0.827677816688806,0.820686099960696,0.003494412592091,0.0801734876684725,1.2,0.8,9,12,23,1,3,6,6,17,1,0,3,0,0,15,0,12,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_720.jpg","5_1","5","1",5.36448,6.33984,3.56616,1.060133333,47.62504825,-122.3715523,8,1.79073799851618,0.805697589481373,0.861162943330241,0.427166080634265,-0.0345822648250933,0.3,3,0.2,0.4,1,4,2,1,0,0,4,0,13,0,0,7,10,23,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_272.jpg","5_1","5","1",6.096,6.33984,3.56616,1.114,47.62485455,-122.3709575,8,1.87238938975405,0.827036011080332,0.900428962403759,-0.0105438606454942,0.13632014147071,1,1,10,15,29,1,6,10,7,19,1,0,26,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_584.jpg","5_1","5","1",5.76072,6.33984,3.56616,4.49,47.62498472,-122.3713801,7,1.58750549555153,0.742755555555556,0.815816442666801,-0.187537468203875,-0.389552280887914,4.7,0.2,0.1,0.1,0,13,0,0,3,0,13,0,8,0,0,32,0,6,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_112.jpg","5_1","5","1",3.26136,6.33984,3.56616,0.970142857,47.62482105,-122.3707376,3,0.914202585161071,0.5342,0.832143054097269,-0.604749783396155,-0.362991741703057,64,0,1,1,0,0,0,0,0,0,0,0,17,0,0,63,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_600.jpg","5_1","5","1",5.76072,6.33984,3.56616,4.168733333,47.62499191,-122.3714011,7,0.873254850700667,0.373916059660076,0.448764220241417,0.628774240171825,-0.724559975904318,0.1,10.6,0.3,0.3,0,2,0,0,5,0,2,0,2,0,0,6,1,73,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_120.jpg","5_1","5","1",3.53568,6.33984,3.56616,1.2092,47.62482535,-122.3707475,8,1.37101023201043,0.6756,0.65931655424316,0.634857019313551,0.757833290552902,1,1,0.1,0.1,0,7,0,0,8,0,6,0,38,1,1,0,4,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_48.jpg","5_1","5","1",3.26136,6.33984,3.56616,4.655133333,47.62478107,-122.370643,7,1.35276401090004,0.666054484236302,0.695183182818984,-0.514166571546818,-0.174326823295259,51,0,1,14,13,0,0,13,0,0,0,0,8,0,1,50,3,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_552.jpg","5_1","5","1",5.82168,6.33984,3.56616,4.433866667,47.62497351,-122.3713423,10,1.70530744131094,0.77297419646899,0.740605611709897,0.703322355321412,0.054151868494015,0,32,0.2,0.5,1,3,0,1,12,0,3,0,26,4,0,0,1,31,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_752.jpg","5_1","5","1",5.1816,6.33984,3.56616,0.978333333,47.62506479,-122.3715949,10,1.84386510113056,0.801754922967044,0.800780438794986,0.467428177019645,0.265980319283696,0.6,1.6,0.2,0.5,2,5,1,2,3,0,5,0,27,10,0,8,1,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_704.jpg","5_1","5","1",5.45592,6.33984,3.56616,0.931133333,47.62504029,-122.3715312,10,1.88181381337142,0.814043209876543,0.817261355116525,0.376923331400921,0.14609611933034,0.2,4,4.3,4.7,13,2,0,1,2,12,2,0,18,0,0,4,3,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_496.jpg","5_1","5","1",5.97408,6.33984,3.56616,4.4806875,47.62494714,-122.3712587,6,1.04391778569852,0.576879910213244,0.582621609444193,0.87149611363516,-0.156068064234132,0.2,5.3,1,2,1,0,0,1,0,0,0,0,1,2,0,6,0,36,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_456.jpg","5_1","5","1",6.2484,6.33984,3.56616,0.915266667,47.62493169,-122.3712111,11,2.00072614765374,0.835219556360344,0.83436760994106,-0.087167088148387,0.148543375135113,3.5,0.3,3.1,3.3,22,6,1,1,6,21,6,0,7,5,0,20,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_496.jpg","5_1","5","1",5.9436,6.33984,3.56616,2.405466667,47.62494666,-122.3712573,6,1.04391778569852,0.576879910213244,0.582621609444193,0.87149611363516,-0.156068064234132,0.2,5.3,1,2,1,0,0,1,0,0,0,0,1,2,0,6,0,36,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_32.jpg","5_1","5","1",3.53568,6.33984,3.56616,4.7102,47.62477425,-122.370624,7,1.36049704003811,0.698692740992667,0.699157173674538,-0.482662935025887,-0.0307580099782203,35,0,3,39,38,0,0,36,1,2,0,0,4,0,0,34,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_208.jpg","5_1","5","1",4.99872,6.33984,3.56616,0.8482,47.62485413,-122.3708746,14,2.12004004082862,0.842888047593294,0.803332317580873,0.130327354666672,0.134550265633725,0.6,1.7,2,13.5,26,1,4,23,1,3,1,0,17,2,0,6,3,11,0,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_408.jpg","5_1","5","1",5.91312,6.33984,3.56616,1.042933333,47.62490889,-122.3711412,7,1.45076106653872,0.721150902969085,0.74554370726882,0.17248134683885,-0.486284412118167,0.7,1.4,0.1,0.1,0,7,0,0,1,0,7,0,4,1,0,28,0,39,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_216.jpg","5_1","5","1",4.99872,6.33984,3.56616,1.301933333,47.62485772,-122.3708919,11,1.95667689651655,0.829065743944637,0.81599764539887,0.364988801571584,0.054475392811359,0.1,9,0.4,2.4,25,10,3,22,0,3,9,0,10,0,0,1,2,17,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_80.jpg","5_1","5","1",2.8956,6.33984,3.56616,3.7736,47.6248007,-122.3706883,6,1.38290625846903,0.699083715118701,0.771814678375792,-0.414902713180226,-0.0920691795684956,36,0,1,13,12,0,0,12,2,0,0,0,8,0,0,35,0,0,0,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_664.jpg","5_1","5","1",5.36448,6.33984,3.56616,0.975666667,47.62502154,-122.3714805,10,1.8804022159459,0.804759329367225,0.81664830614395,0.307226919795003,0.0002968584771677,0.2,5.8,17,24,23,0,0,7,2,16,0,0,17,1,0,4,4,28,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_488.jpg","5_1","5","1",5.91312,6.33984,3.56616,0.9502,47.62494292,-122.3712463,9,1.84431883531108,0.80564227078275,0.839385675153435,0.292934154676053,-0.218424782854327,0.4,2.7,2,3,5,1,0,2,14,3,1,0,8,0,0,11,0,31,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_40.jpg","5_1","5","1",3.29184,6.33984,3.56616,4.644933333,47.62477732,-122.3706341,7,1.0426589855634,0.480424822990421,0.535820724337957,-0.688369009393061,-0.365870684858155,70,0,2,13,12,0,0,11,0,1,0,0,4,0,0,69,1,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_728.jpg","5_1","5","1",5.36448,6.33984,3.56616,4.655333333,47.62505223,-122.3715627,8,1.78300274688407,0.803795531068258,0.857443073607014,0.818887334575726,0.155995091683269,0.1,11,0.1,0.1,0,18,0,0,0,0,13,0,14,11,0,1,3,21,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_144.jpg","5_1","5","1",3.77952,6.33984,3.56616,1.0942,47.62483453,-122.3707876,7,1.46563002335669,0.729515617926664,0.753184839530341,0.580228625776851,0.0604089003391807,0.3,3.1,1,1,0,0,3,0,0,0,0,0,19,0,1,8,0,27,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_736.jpg","5_1","5","1",5.334,6.33984,3.56616,4.6156875,47.62505693,-122.3715745,6,1.24860201016306,0.66875,0.696858050205251,1.0078374555924,-0.208341475936718,0.1,18.5,0.3,0.3,0,2,0,0,0,0,2,0,1,17,0,1,0,36,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_640.jpg","5_1","5","1",5.4864,6.33984,3.56616,0.832066667,47.62501065,-122.3714519,7,1.50403045888701,0.745535714285714,0.77291875969565,0.128208370514926,-0.562893213661344,0.9,1.1,0.2,0.2,0,5,0,0,0,0,5,0,16,0,0,15,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_8.jpg","5_1","5","1",3.71856,6.33984,3.56616,0.754133333,47.62476106,-122.3705875,10,1.84047475285279,0.765667051134179,0.799308029246219,-0.270283436196986,0.279052928296485,15,0.1,9,53,52,0,6,44,3,8,0,0,7,0,0,14,3,0,0,11,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_528.jpg","5_1","5","1",5.45592,6.33984,3.56616,4.5462,47.62496335,-122.371308,8,1.59244366356886,0.745809234388785,0.765803525441948,-0.309328309025785,-0.263104287825734,6,0.2,1,1,0,0,0,0,3,0,0,0,21,10,0,41,0,6,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_544.jpg","5_1","5","1",5.7912,6.33984,3.56616,4.415533333,47.62497025,-122.3713305,7,1.30267538263427,0.663601946998377,0.669442719781632,0.770787766715577,-0.123026719063441,0.1,10.2,0.5,0.5,0,1,0,0,0,0,1,0,12,2,0,3,0,40,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_56.jpg","5_1","5","1",3.10896,6.33984,3.56616,4.7022,47.62478637,-122.3706541,3,0.580000032886322,0.3394,0.527938781377986,-0.883140688976902,-0.524627224389087,80,0,1,1,0,0,0,0,0,0,0,0,19,0,0,79,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_680.jpg","5_1","5","1",5.36448,6.33984,3.56616,1.023266667,47.62502854,-122.3714994,8,1.7076251661303,0.791666666666667,0.821194119624461,0.407582294266165,0.130356415049166,0.2,5.2,20,21,20,0,0,1,4,19,0,0,15,0,0,4,0,25,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_536.jpg","5_1","5","1",5.82168,6.33984,3.56616,4.561666667,47.62496651,-122.3713181,5,1.29339246514585,0.664489795918367,0.803629922691293,0.642201729622334,0.111818871646575,0.3,3,1,1,0,0,0,0,6,0,0,0,4,0,0,6,0,20,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_448.jpg","5_1","5","1",6.2484,6.33984,3.56616,0.985066667,47.6249281,-122.3712,9,1.57734545390414,0.729721456994184,0.717880853042531,-0.554426784962649,0.0589634118206852,37,0,2.9,3.4,40,11,1,6,5,34,11,0,3,0,0,36,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_464.jpg","5_1","5","1",6.12648,6.33984,3.56616,0.79825,47.62493417,-122.3712184,11,1.85158594618961,0.782936288088643,0.772171315066979,-0.328403961200202,-0.035008618220438,9.5,0.1,3.5,4.5,17,3,0,4,8,13,3,0,8,1,0,37,0,3,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-11-07_320.jpg","5_1","5","1",6.03504,6.33984,3.56616,1.0855,47.62487218,-122.3710204,9,1.56386934347109,0.703733376061529,0.711747610873272,-0.366260945261579,0.439852837067687,2.8,0.4,39,40,39,0,0,1,3,38,0,0,3,0,0,16,1,5,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_392.jpg","5_1","5","1",5.51688,6.33984,3.56616,0.957133333,47.62490353,-122.3711216,9,1.62377562794224,0.72544137618832,0.739012135896827,-0.173699726706523,-0.344807115233338,2.3,0.4,1,1.5,5,3,1,2,0,3,3,0,11,3,0,43,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-11-07_248.jpg","5_1","5","1",5.7912,6.33984,3.56616,1.190866667,47.62485381,-122.3709286,9,1.86088687182815,0.817875726966636,0.846926113526443,0.233999122933977,-0.008000810937406,0.3,3.4,18,29,28,0,1,11,0,17,0,0,12,0,0,8,3,30,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_424.jpg","5_2","5","2",6.97992,6.33984,3.10896,0.9204,47.62475875,-122.3709564,10,1.82969741773617,0.80648505985484,0.794627492075448,0.433778929661355,0.0812449348917819,0.1,9.7,23,39,38,0,0,16,2,22,0,0,0,4,0,2,0,28,0,22,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Centennial_Park","2022_9_26_13-33-08_360.jpg","5_2","5","2",6.67512,6.33984,3.10896,1.046866667,47.62475213,-122.3708623,8,1.55344409665417,0.6952,0.747048698180402,0.49396357112477,-0.21689628985843,0.1,10.2,3.8,4.6,22,4,0,4,4,18,4,0,4,0,0,4,0,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_488.jpg","5_2","5","2",6.096,6.33984,3.10896,1.065133333,47.62475355,-122.3710484,5,1.22262050959352,0.648257725180802,0.759656834319532,0.696001442511032,-0.145966193813769,0.1,7.8,1,1,0,0,0,0,0,0,0,0,24,0,0,4,2,38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_504.jpg","5_2","5","2",6.096,6.33984,3.10896,1.135333333,47.62475811,-122.3710707,6,1.2804924405352,0.623818525519849,0.714656438281235,-0.169947466401454,0.794534882280519,7,0.1,53,55,54,0,0,2,4,52,0,0,18,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_32.jpg","5_2","5","2",6.27888,6.33984,3.10896,0.8456,47.62448687,-122.3705128,5,1.29485963689107,0.645144628099174,0.804541527751593,0.228511299325333,-0.497510504249116,0.3,3.1,8,19,18,0,0,11,0,7,0,0,7,0,0,15,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_592.jpg","5_2","5","2",6.76656,6.33984,3.10896,1.151133333,47.6247822,-122.3711798,8,1.57107954767448,0.717201166180758,0.755529557424016,-0.337712981288397,0.756491329954002,3,0.3,47,61,60,0,16,14,10,46,0,0,6,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_120.jpg","5_2","5","2",7.95528,6.33984,3.10896,0.943733333,47.6245312,-122.370608,9,1.72789566258868,0.777,0.786399205803293,0.197503259955434,-0.201632290188495,0.3,3.1,15,43,42,0,4,28,2,14,0,0,2,0,0,10,0,33,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_280.jpg","5_2","5","2",7.98576,6.33984,3.10896,0.919066667,47.62465794,-122.3708048,4,1.17320611618526,0.65702479338843,0.846289322880538,-0.199863742784597,1.05307170250635,1,1,41,45,44,0,0,4,28,40,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_464.jpg","5_2","5","2",6.03504,6.33984,3.10896,1.113266667,47.62474961,-122.3710067,9,1.739947077933,0.768229166666667,0.791884041294682,-0.14400392788124,0.462226910214889,2.6,0.4,37,41,40,0,0,4,2,36,0,0,24,2,0,12,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_304.jpg","5_2","5","2",7.7724,6.33984,3.10896,0.977866667,47.62468407,-122.3708196,7,1.4508453842642,0.699931379276542,0.745587038008175,0.573586433900281,0.197095279874248,0,30,46,46,45,0,4,0,9,45,0,0,9,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_352.jpg","5_2","5","2",7.3152,6.33984,3.10896,1.385266667,47.62473682,-122.3708532,7,1.29389477041016,0.628447809626825,0.664930377714673,0.706810914079359,-0.21122583756168,0,47,1.7,2.3,6,2,0,2,4,4,2,0,4,0,0,0,0,46,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_568.jpg","5_2","5","2",7.07136,6.33984,3.10896,1.036933333,47.6247842,-122.3711683,9,1.66001142513214,0.7304,0.755503757901998,-0.118320957119943,0.102117917342968,1.1,0.9,47,55,54,0,2,8,4,46,0,0,6,0,0,16,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_320.jpg","5_2","5","2",7.49808,6.33984,3.10896,0.924066667,47.62470263,-122.3708314,7,1.37551375560817,0.64,0.706874238913829,-0.266453301514423,0.8564920817184,1,1,57,65,64,0,6,8,16,56,0,0,2,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_248.jpg","5_2","5","2",8.86968,6.33984,3.10896,0.9306,47.6246205,-122.3707917,6,1.13449904105015,0.601134215500945,0.633175970622288,-0.477116112469587,1.07726290757208,1,1,16.3,18.3,54,2,0,6,32,48,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_272.jpg","5_2","5","2",8.13816,6.33984,3.10896,1.048533333,47.62464817,-122.370801,3,0.364364364991257,0.1678,0.331658737800021,-0.515400431229112,1.32004523720625,1,1,92,92,91,0,0,0,5,91,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_256.jpg","5_2","5","2",8.74776,6.33984,3.10896,0.899266667,47.62463065,-122.3707947,4,0.873102479049821,0.5386,0.629810308356519,-0.134103800340324,1.20922271311173,1,1,42,42,41,0,1,0,4,41,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_440.jpg","5_2","5","2",6.46176,6.33984,3.10896,1.0814,47.6247523,-122.3709725,9,1.87220301740286,0.812994585589338,0.852076313324603,0.182768203272731,0.27716072984522,0.2,5.7,33,43,42,0,14,10,2,32,0,0,12,0,0,2,2,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_160.jpg","5_2","5","2",8.44296,6.33984,3.10896,1.0868125,47.62455655,-122.3706693,5,1.12756668667813,0.58725531028738,0.700596573478755,-0.321851774544805,0.907066781304869,1,1,59,75,74,0,0,16,4,58,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_496.jpg","5_2","5","2",6.06552,6.33984,3.10896,1.1136,47.62475434,-122.3710617,7,1.62895359632606,0.763705103969754,0.837116552949207,0.117131561926559,0.347620480354744,0.5,1.9,33,43,42,0,0,10,2,32,0,0,26,0,0,6,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_400.jpg","5_2","5","2",7.0104,6.33984,3.10896,1.193533333,47.62477014,-122.3709193,8,1.84259996019338,0.8064,0.886103274971064,0.182441685034467,0.323106572180456,0.1,15,35,53,52,0,8,18,8,34,0,0,4,4,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_8.jpg","5_2","5","2",6.18744,6.33984,3.10896,0.9999375,47.62447761,-122.370487,7,1.50542936191549,0.737240075614367,0.773637653643124,0.433055545397374,-0.185399435321232,0,34,2,30,29,0,16,28,0,1,0,0,9,0,0,0,2,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_13-33-08_264.jpg","5_2","5","2",8.47344,6.33984,3.10896,0.934333333,47.6246388,-122.3707976,6,1.01281147594029,0.518816568047337,0.565260847415328,-0.468064772445929,1.15332327231112,1,1,43,43,42,0,2,0,16,42,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-33-08_376.jpg","5_2","5","2",6.858,6.33984,3.10896,0.8242,47.62477411,-122.3708766,6,1.27367425743597,0.664376731301939,0.710851137839785,0.66947086690683,-0.106656969663021,0.2,5.6,11,11,10,0,0,0,2,10,0,0,0,0,0,6,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_13-33-08_240.jpg","5_2","5","2",8.86968,6.33984,3.10896,1.008571429,47.62461254,-122.3707849,4,0.859163904765853,0.47713897691263,0.619755752358247,-0.315083267131555,1.27770536390681,1,1,9.3,9.3,64,6,0,0,22,64,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
