key,site,transect,depth,depth_site_span,depth_transect_span,altitude,GPS_x,GPS_y,richness,Shannon,Simpson,Pielou,img_name,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert
3_1,3,1,4.35864,10.3632,6.91896,1.0474,47.62717375,-122.3915892,9,1.767341407,0.800362155,0.804351738,2022_9_29_10-12-09_304.jpg,0,1,3,0,26,0,20,21,0,0,2,14,0,6,1,0,0,0
3_1,3,1,4.45008,10.3632,6.91896,1.0824375,47.62719293,-122.391798,9,2.009513632,0.841954903,0.914569067,2022_9_29_10-12-09_472.jpg,0,5,0,0,28,0,10,3,0,11,11,6,0,17,8,0,0,0
3_1,3,1,5.27304,10.3632,6.91896,1.361666667,47.62715255,-122.3915646,4,1.130422461,0.641322314,0.81542744,2022_9_29_10-12-09_272.jpg,0,0,0,0,21,0,24,0,0,0,2,0,0,0,8,0,0,0
3_1,3,1,4.2672,10.3632,6.91896,0.948666667,47.62719488,-122.391787,7,1.635415945,0.7702,0.840437543,2022_9_29_10-12-09_464.jpg,0,2,0,0,32,0,16,0,0,11,6,4,0,29,0,0,0,0
3_1,3,1,5.66928,10.3632,6.91896,4.5838,47.62710939,-122.3914995,8,1.444040528,0.6754,0.694436703,2022_9_29_10-12-09_216.jpg,2,0,7,1,21,0,10,0,0,0,0,51,0,1,7,0,0,0
3_1,3,1,5.1816,10.3632,6.91896,4.596466667,47.62719174,-122.3918039,7,1.753717152,0.808114962,0.901232337,2022_9_29_10-12-09_480.jpg,0,0,0,0,28,0,15,0,0,13,1,15,0,11,8,0,0,0
3_1,3,1,5.51688,10.3632,6.91896,1.1434,47.62715548,-122.3918939,9,1.905833576,0.832986256,0.86738224,2022_9_29_10-12-09_544.jpg,1,0,0,0,20,0,9,1,0,4,10,20,0,22,11,0,0,0
3_1,3,1,5.51688,10.3632,6.91896,1.721933333,47.62714574,-122.3915587,5,1.313496943,0.683159722,0.816121537,2022_9_29_10-12-09_264.jpg,0,0,0,0,29,0,43,0,0,0,0,11,0,3,10,0,0,0
3_1,3,1,7.52856,10.3632,6.91896,2.240857143,47.62709828,-122.3919769,8,1.909241117,0.837596669,0.918150897,2022_9_29_10-12-09_624.jpg,0,0,10,0,20,0,16,0,0,7,1,9,0,13,6,0,0,0
3_1,3,1,7.0104,10.3632,6.91896,0.857866667,47.62706949,-122.3913939,5,0.843646464,0.4392,0.52418702,2022_9_29_10-12-09_136.jpg,0,0,0,0,20,0,4,0,0,0,0,72,0,2,2,0,0,0
3_1,3,1,7.80288,10.3632,6.91896,1.393066667,47.6271097,-122.3921066,4,0.877755628,0.543,0.633166846,2022_9_29_10-12-09_720.jpg,0,0,0,0,52,0,43,0,0,0,0,0,0,4,0,0,0,1
3_1,3,1,6.4008,10.3632,6.91896,1.058333333,47.62709309,-122.3914592,5,1.046460827,0.5966,0.650202669,2022_9_29_10-12-09_184.jpg,0,0,0,0,43,0,46,0,0,1,0,0,0,2,0,0,8,0
3_1,3,1,4.93776,10.3632,6.91896,1.8386,47.62716675,-122.3918746,6,0.947761993,0.469804248,0.52895604,2022_9_29_10-12-09_528.jpg,1,0,0,0,8,0,3,0,0,1,0,69,0,0,16,0,0,0
3_1,3,1,5.7912,10.3632,6.91896,0.898933333,47.62714857,-122.3918975,9,2.023193076,0.852520776,0.92079485,2022_9_29_10-12-09_552.jpg,5,0,0,0,15,0,15,5,0,2,9,16,0,7,21,0,0,0
3_1,3,1,4.23672,10.3632,6.91896,1.306933333,47.62719736,-122.3917298,3,0.389000206,0.185899398,0.354083246,2022_9_29_10-12-09_424.jpg,0,0,0,0,0,0,3,0,0,0,89,0,0,7,0,0,0,0
3_1,3,1,7.83336,10.3632,6.91896,1.5212,47.6271009,-122.3920796,4,1.094585045,0.620811287,0.789576208,2022_9_29_10-12-09_696.jpg,0,0,3,0,26,0,28,0,0,0,0,0,0,6,0,0,0,0
3_1,3,1,8.01624,10.3632,6.91896,1.5678,47.62709844,-122.3919977,6,1.323740573,0.69140625,0.738793681,2022_9_29_10-12-09_640.jpg,0,0,1,0,34,0,17,0,0,0,0,37,0,5,0,2,0,0
3_1,3,1,4.32816,10.3632,6.91896,0.815333333,47.62716984,-122.3915835,10,1.837208277,0.805839002,0.797889417,2022_9_29_10-12-09_296.jpg,0,1,0,1,23,1,20,7,0,5,2,18,0,0,6,0,0,0
3_1,3,1,5.82168,10.3632,6.91896,1.699533333,47.6271031,-122.3914874,5,1.451800183,0.747632875,0.902054172,2022_9_29_10-12-09_208.jpg,0,0,17,0,16,0,22,0,0,0,0,31,0,3,0,0,0,0
3_1,3,1,4.99872,10.3632,6.91896,0.8038,47.62718651,-122.3918266,10,2.059722308,0.854643898,0.894526033,2022_9_29_10-12-09_496.jpg,0,0,2,0,22,0,13,1,0,19,8,8,0,13,8,0,0,4
3_1,3,1,8.10768,10.3632,6.91896,1.280533333,47.62710493,-122.392091,5,1.469969396,0.739619377,0.913343338,2022_9_29_10-12-09_704.jpg,0,0,7,0,11,0,27,0,0,0,0,0,0,16,7,0,0,0
3_1,3,1,3.32232,10.3632,6.91896,0.9596,47.62719583,-122.3916296,7,1.524674242,0.749565972,0.783527566,2022_9_29_10-12-09_344.jpg,1,0,0,0,30,0,30,0,0,1,0,20,0,5,9,0,0,0
3_1,3,1,8.382,10.3632,6.91896,1.004466667,47.62703365,-122.3913244,6,1.175839361,0.622,0.656248443,2022_9_29_10-12-09_80.jpg,0,0,1,0,49,0,3,0,0,0,0,36,0,8,3,0,0,0
3_1,3,1,9.4488,10.3632,6.91896,1.011333333,47.62698,-122.39122,6,1.212795643,0.61239239,0.676874136,2022_9_29_10-12-09_0.jpg,1,0,4,0,14,0,20,0,0,0,0,55,0,3,0,0,0,0
3_1,3,1,6.43128,10.3632,6.91896,1.7560625,47.6271165,-122.3919365,9,1.953687608,0.843327863,0.889161549,2022_9_29_10-12-09_592.jpg,8,15,0,0,14,0,14,0,0,21,1,1,0,9,6,0,0,0
3_1,3,1,8.9916,10.3632,6.91896,1.385866667,47.62701077,-122.3912797,7,1.357088037,0.66180758,0.697405293,2022_9_29_10-12-09_48.jpg,1,0,1,0,24,0,5,0,0,9,0,50,0,8,0,0,0,0
3_1,3,1,5.0292,10.3632,6.91896,0.830733333,47.62718882,-122.3918172,7,1.633489786,0.780023781,0.839447693,2022_9_29_10-12-09_488.jpg,0,0,0,0,15,0,18,0,4,0,19,3,0,27,1,0,0,0
3_1,3,1,4.60248,10.3632,6.91896,0.896866667,47.62715771,-122.391569,5,1.07649831,0.5364,0.668866007,2022_9_29_10-12-09_280.jpg,0,0,0,0,65,0,17,4,0,0,0,0,0,5,9,0,0,0
3_1,3,1,6.61416,10.3632,6.91896,1.156133333,47.62711333,-122.3919483,7,1.5486167,0.754489603,0.795831555,2022_9_29_10-12-09_600.jpg,0,0,0,0,23,0,17,33,0,12,0,1,0,5,1,0,0,0
3_1,3,1,3.87096,10.3632,6.91896,1.198466667,47.62719725,-122.3917656,9,1.470201074,0.708703194,0.669117344,2022_9_29_10-12-09_448.jpg,3,0,3,0,2,0,42,1,0,0,21,0,0,25,1,0,0,1
3_1,3,1,7.3152,10.3632,6.91896,1.267666667,47.62707171,-122.3914153,7,1.664922437,0.781,0.855600881,2022_9_29_10-12-09_152.jpg,0,0,18,0,10,0,34,0,0,0,0,10,0,22,5,0,0,1
3_1,3,1,4.63296,10.3632,6.91896,1.0604,47.62716401,-122.3915749,6,1.205526862,0.612998674,0.672817352,2022_9_29_10-12-09_288.jpg,0,0,0,0,28,0,54,0,0,3,0,2,0,8,4,0,0,0
3_1,3,1,3.93192,10.3632,6.91896,1.432466667,47.62720083,-122.3917166,4,0.450661528,0.204468932,0.325083575,2022_9_29_10-12-09_416.jpg,0,0,1,0,0,0,4,0,0,0,88,0,0,6,0,0,0,0
3_1,3,1,3.32232,10.3632,6.91896,1.788466667,47.62720402,-122.3917047,4,0.910167795,0.4818,0.656547282,2022_9_29_10-12-09_408.jpg,0,0,4,0,0,0,9,0,0,0,69,0,0,18,0,0,0,0
3_1,3,1,5.334,10.3632,6.91896,0.9408,47.62712269,-122.3915156,8,1.789536397,0.798,0.860585095,2022_9_29_10-12-09_232.jpg,0,0,3,0,32,0,10,0,0,3,0,24,0,9,14,0,5,0
3_1,3,1,5.76072,10.3632,6.91896,1.0662,47.62714265,-122.3919011,10,1.701956775,0.751911357,0.739150436,2022_9_29_10-12-09_560.jpg,1,0,2,0,21,0,12,3,0,3,0,39,0,10,1,0,0,3
3_1,3,1,9.05256,10.3632,6.91896,0.903133333,47.62701556,-122.3912893,7,1.241805719,0.575086806,0.638161901,2022_9_29_10-12-09_56.jpg,0,0,2,0,13,0,9,0,0,0,0,60,0,6,5,0,0,1
3_1,3,1,2.52984,10.3632,6.91896,0.991866667,47.6272145,-122.3916682,6,1.150722132,0.5776,0.64223025,2022_9_29_10-12-09_376.jpg,0,0,0,0,6,0,0,0,0,3,60,7,0,23,0,0,0,1
3_1,3,1,9.05256,10.3632,6.91896,0.7871875,47.62702209,-122.3913021,9,1.378873193,0.626980534,0.627552234,2022_9_29_10-12-09_64.jpg,0,1,5,0,20,0,6,2,0,4,0,53,0,2,1,0,0,0
3_1,3,1,6.67512,10.3632,6.91896,1.247933333,47.62710265,-122.3919586,10,2.059169232,0.850864198,0.894285835,2022_9_29_10-12-09_608.jpg,7,6,0,0,20,0,20,3,0,4,1,8,0,13,8,0,0,0
3_1,3,1,7.9248,10.3632,6.91896,1.266533333,47.62710274,-122.3920236,5,1.348173849,0.7102,0.83766751,2022_9_29_10-12-09_656.jpg,0,0,18,0,43,0,18,0,0,0,0,20,1,0,0,0,0,0
3_1,3,1,5.97408,10.3632,6.91896,1.843466667,47.62713271,-122.3919083,9,1.617150277,0.751300728,0.735996809,2022_9_29_10-12-09_568.jpg,5,1,2,1,31,0,17,0,0,0,0,29,0,2,5,0,0,0
3_1,3,1,7.7724,10.3632,6.91896,1.398333333,47.62704896,-122.3913539,7,1.54951706,0.7532,0.796294248,2022_9_29_10-12-09_104.jpg,0,0,0,0,30,0,15,0,0,1,0,34,0,11,8,0,0,1
3_1,3,1,7.62,10.3632,6.91896,1.203,47.62710498,-122.3920361,4,0.531324951,0.2884,0.383269936,2022_9_29_10-12-09_664.jpg,0,0,0,0,15,0,83,0,0,1,0,0,0,1,0,0,0,0
3_1,3,1,6.27888,10.3632,6.91896,4.602266667,47.62709733,-122.3914714,7,1.668795377,0.784505208,0.857591178,2022_9_29_10-12-09_192.jpg,0,0,4,0,28,0,26,2,0,16,0,0,0,15,5,0,0,0
3_1,3,1,6.49224,10.3632,6.91896,1.522066667,47.62712426,-122.391917,8,1.782797821,0.7816,0.857344525,2022_9_29_10-12-09_576.jpg,0,0,0,0,39,0,14,5,0,4,9,8,0,16,5,0,0,0
3_1,3,1,7.71144,10.3632,6.91896,1.2376,47.62711385,-122.3920999,4,1.058588132,0.6132,0.763609925,2022_9_29_10-12-09_728.jpg,0,0,0,0,53,0,23,0,0,0,0,23,0,1,0,0,0,0
3_1,3,1,6.7056,10.3632,6.91896,2.395666667,47.62709904,-122.3919681,7,1.76784028,0.810529447,0.90849019,2022_9_29_10-12-09_616.jpg,0,8,0,0,20,0,18,0,0,4,0,19,0,10,3,0,0,0
3_1,3,1,8.32104,10.3632,6.91896,0.988533333,47.62703975,-122.3913363,5,1.360717617,0.7186,0.845461392,2022_9_29_10-12-09_88.jpg,0,0,0,0,34,0,22,0,0,0,0,33,0,9,0,0,0,2
3_1,3,1,7.74192,10.3632,6.91896,1.178375,47.62704494,-122.3913461,9,1.563593721,0.692847442,0.71162217,2022_9_29_10-12-09_96.jpg,1,0,9,0,12,0,7,1,0,2,0,48,0,11,3,0,0,0
3_2,3,2,8.6868,10.3632,3.99288,1.0208,NA,NA,9,1.593314009,0.693333333,0.725148456,2022_9_29_10-35-25_360.jpg,2,8,4,0,14,0,2,0,0,0,0,46,0,8,4,0,0,2
3_2,3,2,7.74192,10.3632,3.99288,0.9648,NA,NA,4,0.693593498,0.381852552,0.50032195,2022_9_29_10-35-25_432.jpg,0,0,0,0,18,0,2,0,0,0,0,70,0,2,0,0,0,0
3_2,3,2,10.11936,10.3632,3.99288,1.669466667,NA,NA,5,1.188080317,0.5912,0.738195806,2022_9_29_10-35-25_56.jpg,8,0,0,0,60,0,0,0,0,0,0,18,0,8,0,0,0,6
3_2,3,2,9.23544,10.3632,3.99288,0.919266667,NA,NA,7,1.861520288,0.833861476,0.95663219,2022_9_29_10-35-25_296.jpg,8,0,6,12,20,0,20,0,0,0,0,18,0,10,0,0,0,0
3_2,3,2,8.77824,10.3632,3.99288,1.173266667,NA,NA,7,1.520346103,0.709750567,0.781303342,2022_9_29_10-35-25_312.jpg,2,0,2,8,14,0,12,0,0,0,0,40,0,6,0,0,0,0
3_2,3,2,8.77824,10.3632,3.99288,0.8834,NA,NA,10,1.930603369,0.819658476,0.83845039,2022_9_29_10-35-25_376.jpg,4,18,4,12,30,0,2,0,0,2,2,8,0,16,0,0,0,0
3_2,3,2,11.00328,10.3632,3.99288,1.038866667,NA,NA,7,1.732312737,0.788837984,0.890232644,2022_9_29_10-35-25_32.jpg,22,8,8,4,12,0,0,0,0,0,0,10,0,34,0,0,0,0
3_2,3,2,7.68096,10.3632,3.99288,0.9351875,NA,NA,7,1.710183684,0.790249433,0.87886056,2022_9_29_10-35-25_456.jpg,0,0,8,0,18,0,4,0,0,12,0,28,0,12,2,0,0,0
3_2,3,2,8.90016,10.3632,3.99288,1.3038,NA,NA,4,0.71240679,0.4032,0.513892872,2022_9_29_10-35-25_144.jpg,2,0,0,0,22,0,0,0,0,0,0,74,0,2,0,0,0,0
3_2,3,2,8.93064,10.3632,3.99288,1.4728125,NA,NA,5,1.275294222,0.640589569,0.792384852,2022_9_29_10-35-25_232.jpg,0,0,8,0,12,0,14,0,0,0,0,46,0,0,4,0,0,0
3_2,3,2,9.20496,10.3632,3.99288,1.120066667,NA,NA,7,1.708207093,0.788088643,0.877844794,2022_9_29_10-35-25_248.jpg,0,0,14,0,26,0,6,0,0,0,0,14,0,10,4,0,2,0
3_2,3,2,11.24712,10.3632,3.99288,1.1985,NA,NA,7,1.545478037,0.7384,0.794218602,2022_9_29_10-35-25_0.jpg,32,8,0,14,4,0,4,0,0,0,0,36,0,2,0,0,0,0
3_2,3,2,8.80872,10.3632,3.99288,1.3672,NA,NA,6,1.524931568,0.740451389,0.851080513,2022_9_29_10-35-25_208.jpg,0,0,8,0,40,0,12,0,0,0,0,18,0,16,0,0,0,2
3_2,3,2,9.38784,10.3632,3.99288,1.825266667,NA,NA,7,1.416358103,0.667355372,0.727864082,2022_9_29_10-35-25_328.jpg,4,0,2,0,16,0,6,0,0,12,0,46,0,2,0,0,0,0
3_2,3,2,8.74776,10.3632,3.99288,1.2258,NA,NA,5,1.406480181,0.71887732,0.873895271,2022_9_29_10-35-25_352.jpg,0,18,0,0,20,0,4,0,0,0,0,40,0,12,0,0,0,0
3_2,3,2,7.71144,10.3632,3.99288,0.869428571,NA,NA,6,1.332917894,0.670360111,0.743915641,2022_9_29_10-35-25_448.jpg,0,4,0,0,26,0,4,0,0,6,2,34,0,0,0,0,0,0
3_2,3,2,10.18032,10.3632,3.99288,1.077933333,NA,NA,7,1.328237285,0.645925926,0.682578939,2022_9_29_10-35-25_64.jpg,26,2,0,4,6,0,0,0,0,4,0,46,0,2,0,0,0,0
3_2,3,2,8.19912,10.3632,3.99288,1.297133333,NA,NA,6,0.996926091,0.4784,0.556395045,2022_9_29_10-35-25_160.jpg,0,0,0,0,16,0,0,4,0,2,0,70,0,6,2,0,0,0
3_2,3,2,9.63168,10.3632,3.99288,1.100642857,NA,NA,3,0.852750987,0.498868266,0.776207399,2022_9_29_10-35-25_96.jpg,0,0,0,0,22,0,0,0,0,10,0,62,0,0,0,0,0,0
3_2,3,2,9.20496,10.3632,3.99288,1.1742,NA,NA,5,1.140250786,0.629135802,0.708477647,2022_9_29_10-35-25_256.jpg,0,0,2,0,10,0,36,0,0,0,0,40,0,2,0,0,0,0
3_2,3,2,9.35736,10.3632,3.99288,1.191733333,NA,NA,6,1.391074806,0.6875,0.776373632,2022_9_29_10-35-25_216.jpg,0,0,2,0,14,0,22,0,0,0,0,46,0,4,0,0,8,0
3_2,3,2,8.86968,10.3632,3.99288,1.2568,NA,NA,4,1.215042749,0.666389005,0.876468074,2022_9_29_10-35-25_224.jpg,0,0,0,0,32,0,12,0,0,0,0,44,0,0,10,0,0,0
3_2,3,2,9.08304,10.3632,3.99288,1.1796,NA,NA,7,1.372400312,0.646701389,0.705274245,2022_9_29_10-35-25_280.jpg,0,4,2,4,10,0,20,0,0,0,0,52,0,4,0,0,0,0
3_2,3,2,9.26592,10.3632,3.99288,0.910933333,NA,NA,6,1.270158103,0.628338615,0.708888734,2022_9_29_10-35-25_304.jpg,0,2,4,12,4,0,20,0,0,0,0,52,0,0,0,0,0,0
3_2,3,2,9.47928,10.3632,3.99288,1.1902,NA,NA,4,0.583710848,0.2824,0.421058373,2022_9_29_10-35-25_112.jpg,0,0,0,0,10,0,2,0,0,0,0,84,0,4,0,0,0,0
3_2,3,2,7.28472,10.3632,3.99288,1.432785714,NA,NA,6,1.032588819,0.562962963,0.576298793,2022_9_29_10-35-25_464.jpg,0,0,2,0,32,0,0,2,0,2,0,50,0,2,0,0,0,0
3_2,3,2,8.382,10.3632,3.99288,3.412733333,NA,NA,6,1.494193063,0.733506944,0.833925027,2022_9_29_10-35-25_408.jpg,10,4,0,0,32,0,4,0,0,0,0,34,0,12,0,0,0,0
3_2,3,2,9.38784,10.3632,3.99288,0.9418125,NA,NA,5,0.734058914,0.3456,0.456096447,2022_9_29_10-35-25_120.jpg,6,10,0,0,2,0,0,0,0,0,0,80,0,2,0,0,0,0
3_2,3,2,7.95528,10.3632,3.99288,1.168533333,NA,NA,8,1.570957586,0.723404255,0.755470906,2022_9_29_10-35-25_168.jpg,0,0,0,0,26,0,0,8,0,8,4,40,0,4,2,0,0,2
3_2,3,2,8.65632,10.3632,3.99288,0.895866667,NA,NA,7,1.49507055,0.716145833,0.768314278,2022_9_29_10-35-25_392.jpg,0,0,8,8,34,0,2,0,0,4,0,36,0,4,0,0,0,0
3_2,3,2,10.14984,10.3632,3.99288,1.261866667,NA,NA,7,1.485650995,0.7232,0.763473584,2022_9_29_10-35-25_72.jpg,28,18,2,0,0,0,0,0,0,4,2,40,0,6,0,0,0,0
3_2,3,2,8.26008,10.3632,3.99288,1.076866667,NA,NA,6,1.268675349,0.6536,0.708061194,2022_9_29_10-35-25_192.jpg,4,0,4,0,40,0,2,0,0,0,0,42,0,0,8,0,0,0
3_2,3,2,9.26592,10.3632,3.99288,0.9914,NA,NA,6,1.370457817,0.6896,0.764867071,2022_9_29_10-35-25_240.jpg,0,0,2,0,42,0,8,0,0,0,0,34,0,10,4,0,0,0
3_2,3,2,11.18616,10.3632,3.99288,0.769625,NA,NA,6,1.608585369,0.7736,0.897768588,2022_9_29_10-35-25_8.jpg,14,16,0,24,0,0,8,0,0,0,0,34,0,4,0,0,0,0
3_2,3,2,9.08304,10.3632,3.99288,0.9615625,NA,NA,6,1.421676293,0.685595568,0.793452647,2022_9_29_10-35-25_344.jpg,0,0,6,0,38,0,6,0,0,0,0,10,0,14,2,0,0,0
3_2,3,2,8.80872,10.3632,3.99288,1.2292,NA,NA,6,1.440217936,0.7184,0.803800935,2022_9_29_10-35-25_136.jpg,14,0,10,0,40,0,4,0,0,0,0,30,0,2,0,0,0,0
3_2,3,2,11.21664,10.3632,3.99288,1.0725,NA,NA,8,1.612459776,0.75635152,0.775429241,2022_9_29_10-35-25_24.jpg,30,4,2,2,8,0,0,0,0,0,2,18,0,32,0,0,0,0
3_2,3,2,10.39368,10.3632,3.99288,1.161071429,NA,NA,4,1.05411046,0.596,0.760379966,2022_9_29_10-35-25_40.jpg,24,0,2,0,0,0,0,0,0,0,0,56,0,18,0,0,0,0
3_2,3,2,7.25424,10.3632,3.99288,1.647266667,NA,NA,6,1.528365873,0.735174287,0.852997235,2022_9_29_10-35-25_472.jpg,0,0,4,0,12,0,6,0,0,20,0,40,0,12,0,0,0,0
3_2,3,2,10.9728,10.3632,3.99288,1.285571429,NA,NA,6,1.422066545,0.66972095,0.793670451,2022_9_29_10-35-25_16.jpg,10,14,0,10,0,0,6,0,0,0,0,52,0,6,0,0,0,0
3_2,3,2,8.6868,10.3632,3.99288,1.178133333,NA,NA,8,1.835803999,0.8072,0.882835108,2022_9_29_10-35-25_368.jpg,10,34,2,6,12,0,0,0,0,6,0,14,0,16,0,0,0,0
3_2,3,2,8.93064,10.3632,3.99288,1.180066667,NA,NA,7,1.525361396,0.7224,0.783880693,2022_9_29_10-35-25_128.jpg,22,16,2,0,8,0,4,0,0,0,0,44,0,4,0,0,0,0
3_2,3,2,7.98576,10.3632,3.99288,4.443866667,NA,NA,6,1.257313152,0.594916171,0.701719831,2022_9_29_10-35-25_440.jpg,0,0,4,0,10,0,12,0,0,0,4,52,0,4,0,0,0,0
3_2,3,2,9.08304,10.3632,3.99288,1.069533333,NA,NA,7,1.724811066,0.8025,0.886377548,2022_9_29_10-35-25_288.jpg,0,2,14,12,14,0,12,0,0,0,0,24,0,2,0,0,0,0
3_2,3,2,8.59536,10.3632,3.99288,0.986,NA,NA,3,1.077871785,0.6536,0.98112118,2022_9_29_10-35-25_184.jpg,0,0,0,0,24,0,0,0,0,0,0,38,0,38,0,0,0,0
3_2,3,2,10.0584,10.3632,3.99288,1.1731875,NA,NA,7,1.334636476,0.654594839,0.685867473,2022_9_29_10-35-25_80.jpg,12,2,0,0,24,0,4,0,0,2,0,48,0,2,0,0,0,0
3_2,3,2,9.54024,10.3632,3.99288,1.275733333,NA,NA,4,0.912372543,0.50962963,0.658137672,2022_9_29_10-35-25_104.jpg,0,0,0,0,24,0,4,0,0,0,0,58,0,0,0,0,0,4
3_2,3,2,9.11352,10.3632,3.99288,1.1232,NA,NA,3,0.728666642,0.4408,0.663260961,2022_9_29_10-35-25_336.jpg,0,0,0,0,26,0,0,0,0,0,0,70,0,4,0,0,0,0
3_2,3,2,8.29056,10.3632,3.99288,1.168133333,NA,NA,5,1.234555789,0.656,0.76707264,2022_9_29_10-35-25_200.jpg,0,0,0,0,34,0,2,0,0,0,0,46,0,10,8,0,0,0
3_2,3,2,8.80872,10.3632,3.99288,0.980466667,NA,NA,5,1.375583065,0.72,0.854697814,2022_9_29_10-35-25_176.jpg,0,0,0,0,30,0,0,0,0,0,0,38,0,16,14,0,0,2
3_3,3,3,11.79576,10.3632,1.15824,0.994866667,NA,NA,7,0.89488556,0.3816,0.459880206,2022_9_29_10-54-18_32.jpg,6,2,0,0,6,0,2,0,0,2,0,78,0,4,0,0,0,0
3_3,3,3,10.85088,10.3632,1.15824,1.0966,NA,NA,6,1.297111987,0.6375,0.723931984,2022_9_29_10-54-18_184.jpg,14,12,0,2,0,0,2,0,0,0,0,44,0,6,0,0,0,0
3_3,3,3,11.43,10.3632,1.15824,1.0796,NA,NA,6,1.237000207,0.604914934,0.690382961,2022_9_29_10-54-18_64.jpg,16,0,2,8,2,0,10,0,0,0,0,54,0,0,0,0,0,0
3_3,3,3,11.15568,10.3632,1.15824,1.029133333,NA,NA,8,1.967035223,0.847980008,0.945943987,2022_9_29_10-54-18_248.jpg,22,12,6,16,0,0,4,0,0,10,0,18,0,10,0,0,0,0
3_3,3,3,11.24712,10.3632,1.15824,0.830133333,NA,NA,7,1.549013551,0.701388889,0.796035496,2022_9_29_10-54-18_168.jpg,48,10,0,14,0,0,8,0,0,0,4,6,0,6,0,0,0,0
3_3,3,3,10.78992,10.3632,1.15824,1.27375,NA,NA,5,0.592549784,0.259058726,0.368171881,2022_9_29_10-54-18_240.jpg,0,6,0,0,0,0,2,0,0,0,2,84,0,4,0,0,0,0
3_3,3,3,11.52144,10.3632,1.15824,1.012866667,NA,NA,5,1.13456859,0.5712,0.704947101,2022_9_29_10-54-18_136.jpg,10,0,0,0,0,0,12,0,0,0,2,62,0,14,0,0,0,0
3_3,3,3,11.79576,10.3632,1.15824,0.8974,NA,NA,6,1.310417403,0.6448,0.731357878,2022_9_29_10-54-18_40.jpg,16,0,2,0,0,0,6,0,0,4,0,54,0,18,0,0,0,0
3_3,3,3,11.43,10.3632,1.15824,1.12575,NA,NA,7,1.039112104,0.4632,0.533997988,2022_9_29_10-54-18_96.jpg,2,6,2,10,0,0,6,0,0,0,0,72,0,2,0,0,0,0
3_3,3,3,11.94816,10.3632,1.15824,1.106266667,NA,NA,6,1.37436963,0.6568,0.767050295,2022_9_29_10-54-18_0.jpg,54,0,4,14,0,0,4,0,0,0,0,12,0,12,0,0,0,0
3_3,3,3,11.49096,10.3632,1.15824,0.9352,NA,NA,7,1.161771354,0.5608,0.597032373,2022_9_29_10-54-18_144.jpg,22,4,0,6,2,0,2,0,0,0,0,62,0,2,0,0,0,0
3_3,3,3,11.94816,10.3632,1.15824,1.041333333,NA,NA,7,1.376898185,0.6392,0.707585695,2022_9_29_10-54-18_8.jpg,56,6,0,4,12,0,16,0,0,0,0,2,0,4,0,0,0,0
3_3,3,3,10.85088,10.3632,1.15824,0.948066667,NA,NA,6,1.244954344,0.619791667,0.694822249,2022_9_29_10-54-18_192.jpg,0,0,2,2,20,0,6,0,0,0,0,54,0,12,0,0,0,0
3_3,3,3,11.70432,10.3632,1.15824,0.891133333,NA,NA,8,1.604870056,0.7312,0.771779357,2022_9_29_10-54-18_48.jpg,8,2,0,12,2,0,22,0,0,4,0,44,0,6,0,0,0,0
3_3,3,3,11.24712,10.3632,1.15824,0.905533333,NA,NA,4,1.14317167,0.6584,0.824624049,2022_9_29_10-54-18_160.jpg,30,24,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0
3_3,3,3,11.94816,10.3632,1.15824,0.8986,NA,NA,7,1.395751247,0.6288,0.717274252,2022_9_29_10-54-18_16.jpg,12,4,0,0,6,0,10,0,0,4,0,58,0,6,0,0,0,0
3_3,3,3,11.64336,10.3632,1.15824,1.0924,NA,NA,8,1.863212332,0.816,0.89601573,2022_9_29_10-54-18_112.jpg,14,18,2,10,8,0,8,0,0,0,0,32,0,8,0,0,0,0
3_3,3,3,11.03376,10.3632,1.15824,0.9340625,NA,NA,8,1.631842797,0.747849706,0.784750504,2022_9_29_10-54-18_176.jpg,38,14,2,8,0,0,2,0,0,4,0,22,0,4,0,0,0,0
3_3,3,3,11.5824,10.3632,1.15824,1.159533333,NA,NA,6,1.459106989,0.6824,0.814343116,2022_9_29_10-54-18_104.jpg,10,10,0,8,12,0,8,0,0,0,0,52,0,0,0,0,0,0
3_3,3,3,10.8204,10.3632,1.15824,1.0028125,NA,NA,7,1.376525813,0.6256,0.707394333,2022_9_29_10-54-18_208.jpg,4,4,0,10,0,0,6,0,0,0,4,58,0,14,0,0,0,0
3_3,3,3,11.52144,10.3632,1.15824,0.769466667,NA,NA,6,1.565237819,0.7392,0.87357586,2022_9_29_10-54-18_152.jpg,44,14,0,6,0,0,10,0,0,0,0,14,0,12,0,0,0,0
3_3,3,3,11.39952,10.3632,1.15824,0.960666667,NA,NA,2,0.278769372,0.1472,0.40217919,2022_9_29_10-54-18_80.jpg,0,0,0,8,0,0,0,0,0,0,0,92,0,0,0,0,0,0
3_3,3,3,11.43,10.3632,1.15824,0.9489375,NA,NA,7,1.517142727,0.692211579,0.779657132,2022_9_29_10-54-18_88.jpg,8,6,0,8,2,0,12,0,0,0,0,50,0,12,0,0,0,0
