"dataset","variable","display_name","key","site","season","depth","transect","diver_value","rov_value","z_diver","z_rov","dz"
"abundance, all seasons","cancer_crab","Rock crab","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,2,0,-0.113269001676475,-0.250199220065565,0.13693021838909
"abundance, all seasons","cancer_crab","Rock crab","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,1,0,-0.193223591095164,-0.250199220065565,0.0569756289704011
"abundance, all seasons","cancer_crab","Rock crab","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,0,0,-0.273178180513852,-0.250199220065565,-0.0229789604482873
"abundance, all seasons","cancer_crab","Rock crab","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,1,3,-0.193223591095164,-0.136184385605307,-0.0570392054898562
"abundance, all seasons","cancer_crab","Rock crab","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,0,0,-0.273178180513852,-0.250199220065565,-0.0229789604482873
"abundance, all seasons","cancer_crab","Rock crab","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,1,1,-0.193223591095164,-0.212194275245479,0.0189706841503153
"abundance, all seasons","cancer_crab","Rock crab","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,0,0,-0.273178180513852,-0.250199220065565,-0.0229789604482873
"abundance, all seasons","cancer_crab","Rock crab","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,0,0,-0.273178180513852,-0.250199220065565,-0.0229789604482873
"abundance, all seasons","cancer_crab","Rock crab","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,0,2,-0.273178180513852,-0.174189330425393,-0.0989888500884589
"abundance, all seasons","cancer_crab","Rock crab","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,0,0,-0.273178180513852,-0.250199220065565,-0.0229789604482873
"abundance, all seasons","cancer_crab","Rock crab","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,1,1,-0.193223591095164,-0.212194275245479,0.0189706841503153
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_1_summer","Centennial_Park","summer","deep",1,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_2_summer","Centennial_Park","summer","deep",2,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_3_summer","Centennial_Park","summer","deep",3,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_4_summer","Centennial_Park","summer","shallow",4,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_5_summer","Centennial_Park","summer","shallow",5,0,1,-0.435813856715371,-0.416489858757529,-0.019323997957842
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_6_summer","Centennial_Park","summer","shallow",6,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_5_winter","Centennial_Park","winter","shallow",5,0,1,-0.435813856715371,-0.416489858757529,-0.019323997957842
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","CP_6_winter","Centennial_Park","winter","shallow",6,0,0,-0.435813856715371,-0.538389329613391,0.10257547289802
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,3,0,-0.150553877774401,-0.538389329613391,0.38783545183899
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,2,0,-0.245640537421391,-0.538389329613391,0.292748792192
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,1,0,-0.340727197068381,-0.538389329613391,0.19766213254501
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,0,3,-0.435813856715371,-0.172690917045805,-0.263122939669566
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,1,3,-0.340727197068381,-0.172690917045805,-0.168036280022576
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,6,13,0.134706101166569,1.04630379151282,-0.911597690346247
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,9,7,0.419966080107539,0.314906966377644,0.105059113729896
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,17,16,1.18065935728346,1.4120022040804,-0.231342846796943
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,49,35,4.22343246598714,3.72809215034178,0.495340315645358
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,9,12,0.419966080107539,0.924404320656954,-0.504438240549415
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,1,3,-0.340727197068381,-0.172690917045805,-0.168036280022576
"abundance, all seasons","burrowing_sea_cucumber","Burrowing sea cucumber","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,12,12,0.705226059048509,0.924404320656954,-0.219178261608445
"abundance, all seasons","kelp_crab","Kelp crab","CP_1_summer","Centennial_Park","summer","deep",1,1,1,-0.285700202446959,-0.348734720447143,0.0630345180001837
"abundance, all seasons","kelp_crab","Kelp crab","CP_2_summer","Centennial_Park","summer","deep",2,0,0,-0.666633805709571,-0.767216384983714,0.100582579274143
"abundance, all seasons","kelp_crab","Kelp crab","CP_3_summer","Centennial_Park","summer","deep",3,1,0,-0.285700202446959,-0.767216384983714,0.481516182536755
"abundance, all seasons","kelp_crab","Kelp crab","CP_4_summer","Centennial_Park","summer","shallow",4,1,3,-0.285700202446959,0.488228608626,-0.773928811072959
"abundance, all seasons","kelp_crab","Kelp crab","CP_5_summer","Centennial_Park","summer","shallow",5,1,5,-0.285700202446959,1.32519193769914,-1.6108921401461
"abundance, all seasons","kelp_crab","Kelp crab","CP_6_summer","Centennial_Park","summer","shallow",6,0,5,-0.666633805709571,1.32519193769914,-1.99182574340871
"abundance, all seasons","kelp_crab","Kelp crab","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.666633805709571,-0.767216384983714,0.100582579274143
"abundance, all seasons","kelp_crab","Kelp crab","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.666633805709571,-0.767216384983714,0.100582579274143
"abundance, all seasons","kelp_crab","Kelp crab","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.666633805709571,-0.767216384983714,0.100582579274143
"abundance, all seasons","kelp_crab","Kelp crab","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.666633805709571,-0.767216384983714,0.100582579274143
"abundance, all seasons","kelp_crab","Kelp crab","CP_5_winter","Centennial_Park","winter","shallow",5,1,0,-0.285700202446959,-0.767216384983714,0.481516182536755
"abundance, all seasons","kelp_crab","Kelp crab","CP_6_winter","Centennial_Park","winter","shallow",6,0,0,-0.666633805709571,-0.767216384983714,0.100582579274143
"abundance, all seasons","kelp_crab","Kelp crab","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,2,0,0.095233400815653,-0.767216384983714,0.862449785799367
"abundance, all seasons","kelp_crab","Kelp crab","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,1,1,-0.285700202446959,-0.348734720447143,0.0630345180001837
"abundance, all seasons","kelp_crab","Kelp crab","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,2,6,0.095233400815653,1.74367360223571,-1.64844020142006
"abundance, all seasons","kelp_crab","Kelp crab","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,2,4,0.095233400815653,0.906710273162571,-0.811476872346918
"abundance, all seasons","kelp_crab","Kelp crab","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,1,3,-0.285700202446959,0.488228608626,-0.773928811072959
"abundance, all seasons","kelp_crab","Kelp crab","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,2,0,0.095233400815653,-0.767216384983714,0.862449785799367
"abundance, all seasons","kelp_crab","Kelp crab","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,0,0,-0.666633805709571,-0.767216384983714,0.100582579274143
"abundance, all seasons","kelp_crab","Kelp crab","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,0,4,-0.666633805709571,0.906710273162571,-1.57334407887214
"abundance, all seasons","kelp_crab","Kelp crab","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,4,0,0.857100607340877,-0.767216384983714,1.62431699232459
"abundance, all seasons","kelp_crab","Kelp crab","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,6,3,1.6189678138661,0.488228608626,1.1307392052401
"abundance, all seasons","kelp_crab","Kelp crab","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,6,8,1.6189678138661,2.58063693130886,-0.961669117442755
"abundance, all seasons","kelp_crab","Kelp crab","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,11,1,3.52363583017916,-0.348734720447143,3.87237055062631
"abundance, all seasons","leather_star","Leather star","CP_1_summer","Centennial_Park","summer","deep",1,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_2_summer","Centennial_Park","summer","deep",2,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_3_summer","Centennial_Park","summer","deep",3,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_4_summer","Centennial_Park","summer","shallow",4,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_5_summer","Centennial_Park","summer","shallow",5,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_6_summer","Centennial_Park","summer","shallow",6,0,1,-0.525525216447316,-0.270651553911019,-0.254873662536297
"abundance, all seasons","leather_star","Leather star","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_5_winter","Centennial_Park","winter","shallow",5,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","CP_6_winter","Centennial_Park","winter","shallow",6,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,1,0,-0.210210086578926,-0.565907794541222,0.355697707962296
"abundance, all seasons","leather_star","Leather star","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,0,0,-0.525525216447316,-0.565907794541222,0.0403825780939063
"abundance, all seasons","leather_star","Leather star","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,6,9,1.36636556276302,2.0913983711306,-0.725032808367582
"abundance, all seasons","leather_star","Leather star","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,1,12,-0.210210086578926,2.97716709302121,-3.18737717960014
"abundance, all seasons","leather_star","Leather star","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,4,8,0.735735303026242,1.7961421305004,-1.06040682747416
"abundance, all seasons","leather_star","Leather star","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,0,1,-0.525525216447316,-0.270651553911019,-0.254873662536297
"abundance, all seasons","leather_star","Leather star","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,1,0,-0.210210086578926,-0.565907794541222,0.355697707962296
"abundance, all seasons","leather_star","Leather star","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,1,2,-0.210210086578926,0.0246046867191835,-0.23481477329811
"abundance, all seasons","leather_star","Leather star","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,12,4,3.25825634197336,0.615117167979589,2.64313917399377
"abundance, all seasons","leather_star","Leather star","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,7,5,1.68168069263141,0.910373408609792,0.771307284021618
"abundance, all seasons","leather_star","Leather star","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,7,4,1.68168069263141,0.615117167979589,1.06656352465182
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_1_summer","Centennial_Park","summer","deep",1,1,1,-0.223122275408687,-0.230977305084109,0.00785502967542234
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_2_summer","Centennial_Park","summer","deep",2,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_3_summer","Centennial_Park","summer","deep",3,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_4_summer","Centennial_Park","summer","shallow",4,0,1,-0.557805688521716,-0.230977305084109,-0.326828383437607
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_5_summer","Centennial_Park","summer","shallow",5,2,3,0.111561137704343,0.384962175140182,-0.273401037435838
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_6_summer","Centennial_Park","summer","shallow",6,0,1,-0.557805688521716,-0.230977305084109,-0.326828383437607
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_5_winter","Centennial_Park","winter","shallow",5,0,1,-0.557805688521716,-0.230977305084109,-0.326828383437607
"abundance, all seasons","plumose_anemone","Plumose anemone","CP_6_winter","Centennial_Park","winter","shallow",6,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,3,2,0.446244550817373,0.0769924350280363,0.369252115789337
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,12,4,3.45839526883464,0.692931915252327,2.76546335358231
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,4,1,0.780927963930403,-0.230977305084109,1.01190526901451
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,3,15,0.446244550817373,4.08059905648592,-3.63435450566855
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,4,4,0.780927963930403,0.692931915252327,0.0879960486780761
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,8,6,2.11966161638252,1.30887139547662,0.810790220905905
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,0,0,-0.557805688521716,-0.538947045196254,-0.0188586433254623
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,0,1,-0.557805688521716,-0.230977305084109,-0.326828383437607
"abundance, all seasons","plumose_anemone","Plumose anemone","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,3,2,0.446244550817373,0.0769924350280363,0.369252115789337
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_1_summer","Centennial_Park","summer","deep",1,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_2_summer","Centennial_Park","summer","deep",2,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_3_summer","Centennial_Park","summer","deep",3,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_4_summer","Centennial_Park","summer","shallow",4,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_5_summer","Centennial_Park","summer","shallow",5,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_6_summer","Centennial_Park","summer","shallow",6,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_5_winter","Centennial_Park","winter","shallow",5,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","CP_6_winter","Centennial_Park","winter","shallow",6,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,33,13,4.51997001536825,3.2847712897584,1.23519872560986
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,0,4,-0.272287350323389,0.723361186553293,-0.995648536876682
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,9,0,1.03469193122888,-0.415043303760086,1.44973523498896
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,0,0,-0.272287350323389,-0.415043303760086,0.142755953436697
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,1,11,-0.127067430150915,2.71556904460171,-2.84263647475262
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,2,5,0.0181524900215592,1.00796230913164,-0.989809819110078
"abundance, all seasons","green_white_urchin","Green/pallid urchin","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,0,2,-0.272287350323389,0.154158941396603,-0.426446291719992
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_1_summer","Centennial_Park","summer","deep",1,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_2_summer","Centennial_Park","summer","deep",2,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_3_summer","Centennial_Park","summer","deep",3,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_4_summer","Centennial_Park","summer","shallow",4,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_5_summer","Centennial_Park","summer","shallow",5,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_6_summer","Centennial_Park","summer","shallow",6,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_5_winter","Centennial_Park","winter","shallow",5,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","CP_6_winter","Centennial_Park","winter","shallow",6,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,1,0,0.188398055086813,-0.601588196783786,0.789986251870599
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,0,3,-0.565194165260439,1.13098580995352,-1.69617997521396
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,1,4,0.188398055086813,1.70851047886595,-1.52011242377914
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,0,0,-0.565194165260439,-0.601588196783786,0.0363940315233469
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,4,6,2.44917471612857,2.86355981669082,-0.414385100562251
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,3,1,1.69558249578132,-0.0240635278713515,1.71964602365267
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,1,3,0.188398055086813,1.13098580995352,-0.942587754866704
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,3,4,1.69558249578132,1.70851047886595,-0.0129279830846345
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,1,2,0.188398055086813,0.553461141041083,-0.36506308595427
"abundance, all seasons","california_sea_cucumber","California sea cucumber","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,4,2,2.44917471612857,0.553461141041083,1.89571357508749
"abundance, all seasons","blood_star","Blood star","CP_1_summer","Centennial_Park","summer","deep",1,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_2_summer","Centennial_Park","summer","deep",2,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_3_summer","Centennial_Park","summer","deep",3,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_4_summer","Centennial_Park","summer","shallow",4,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_5_summer","Centennial_Park","summer","shallow",5,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_6_summer","Centennial_Park","summer","shallow",6,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","CP_5_winter","Centennial_Park","winter","shallow",5,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
