"key","SU","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"5_1",597,5,1,3.53568,6.33984,3.56616,1.2092,47.62482535,-122.3707475,"2022_9_26_13-11-07_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,38,0,0,0,10,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,4,0,0,7,0,0
"5_1",646,5,1,3.26136,6.33984,3.56616,4.655133333,47.62478107,-122.370643,"2022_9_26_13-11-07_48.jpg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,50,3,0,1,0,0,0
"5_1",657,5,1,5.82168,6.33984,3.56616,4.433866667,47.62497351,-122.3713423,"2022_9_26_13-11-07_552.jpg",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,12,0,0,0,0,0,0,0,0,0,0,26,0,17,0,1,0,5,0,0,0,14,0,0,0,0,4,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"5_1",685,5,1,5.1816,6.33984,3.56616,0.978333333,47.62506479,-122.3715949,"2022_9_26_13-11-07_752.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,13,0,0,0,0,10,5,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0
"5_1",678,5,1,5.45592,6.33984,3.56616,0.931133333,47.62504029,-122.3715312,"2022_9_26_13-11-07_704.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,12,0,0,0,0,0,0,0,18,0,19,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,16,0,0,0
"5_1",650,5,1,5.97408,6.33984,3.56616,4.4806875,47.62494714,-122.3712587,"2022_9_26_13-11-07_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,36,0,0,0,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0
"5_1",642,5,1,6.2484,6.33984,3.56616,0.915266667,47.62493169,-122.3712111,"2022_9_26_13-11-07_456.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,21,0,0,0,0,0,0,0,7,0,4,0,2,0,6,0,0,0,1,0,0,0,0,5,11,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0
"5_1",649,5,1,5.9436,6.33984,3.56616,2.405466667,47.62494666,-122.3712573,"2022_9_26_13-11-07_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,36,0,0,0,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0
"5_1",624,5,1,3.53568,6.33984,3.56616,4.7102,47.62477425,-122.370624,"2022_9_26_13-11-07_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,34,0,0,3,2,0,0
"5_1",609,5,1,4.99872,6.33984,3.56616,0.8482,47.62485413,-122.3708746,"2022_9_26_13-11-07_208.jpg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,4,1,1,0,0,3,0,0,0,0,0,0,0,17,0,2,0,1,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,6,3,0,0,0,0,0
"5_1",637,5,1,5.91312,6.33984,3.56616,1.042933333,47.62490889,-122.3711412,"2022_9_26_13-11-07_408.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,39,0,0,0,0,1,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,28,0,0,1,1,0,0
"5_1",610,5,1,4.99872,6.33984,3.56616,1.301933333,47.62485772,-122.3708919,"2022_9_26_13-11-07_216.jpg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,3,9,0,0,0,3,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,0,0,0,14,0,0,0,15,0,0,0,0,0,1,2,0,0,0,0,0
"5_1",690,5,1,2.8956,6.33984,3.56616,3.7736,47.6248007,-122.3706883,"2022_9_26_13-11-07_80.jpg",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,35,0,0,2,2,0,0
"5_1",673,5,1,5.36448,6.33984,3.56616,0.975666667,47.62502154,-122.3714805,"2022_9_26_13-11-07_664.jpg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,2,0,0,16,0,0,0,0,0,0,0,17,0,11,0,0,0,6,0,0,0,17,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0
"5_1",648,5,1,5.91312,6.33984,3.56616,0.9502,47.62494292,-122.3712463,"2022_9_26_13-11-07_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,1,3,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,31,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,11,0,0,6,1,0,0
"5_1",635,5,1,3.29184,6.33984,3.56616,4.644933333,47.62477732,-122.3706341,"2022_9_26_13-11-07_40.jpg",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,69,1,0,2,0,0,0
"5_1",682,5,1,5.36448,6.33984,3.56616,4.655333333,47.62505223,-122.3715627,"2022_9_26_13-11-07_728.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,14,0,2,2,2,0,0,0,0,0,19,0,3,0,0,11,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0
"5_1",600,5,1,3.77952,6.33984,3.56616,1.0942,47.62483453,-122.3707876,"2022_9_26_13-11-07_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,27,0,0,0,0,0,6,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,8,0,0,7,0,0,0
"5_1",683,5,1,5.334,6.33984,3.56616,4.6156875,47.62505693,-122.3715745,"2022_9_26_13-11-07_736.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,36,0,0,0,0,17,1,0,0,0,0,0,0,22,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
"5_1",670,5,1,5.4864,6.33984,3.56616,0.832066667,47.62501065,-122.3714519,"2022_9_26_13-11-07_640.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,16,0,17,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2,1,0,0
"5_1",689,5,1,3.71856,6.33984,3.56616,0.754133333,47.62476106,-122.3705875,"2022_9_26_13-11-07_8.jpg",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,6,0,3,0,2,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0
"5_1",654,5,1,5.45592,6.33984,3.56616,4.5462,47.62496335,-122.371308,"2022_9_26_13-11-07_528.jpg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,6,0,3,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,41,0,0,0,2,0,0
"5_1",656,5,1,5.7912,6.33984,3.56616,4.415533333,47.62497025,-122.3713305,"2022_9_26_13-11-07_544.jpg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,4,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0
"5_1",658,5,1,3.10896,6.33984,3.56616,4.7022,47.62478637,-122.3706541,"2022_9_26_13-11-07_56.jpg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
"5_1",675,5,1,5.36448,6.33984,3.56616,1.023266667,47.62502854,-122.3714994,"2022_9_26_13-11-07_680.jpg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,19,0,0,0,0,0,0,0,15,0,25,0,0,0,8,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0
"5_1",655,5,1,5.82168,6.33984,3.56616,4.561666667,47.62496651,-122.3713181,"2022_9_26_13-11-07_536.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,2,0,0,0,20,0,0,0,0,0,3,0,2,0,0,0,0,23,0,0,0,23,3,0,0,0,0,6,0,0,0,0,0,0
"5_1",641,5,1,6.2484,6.33984,3.56616,0.985066667,47.6249281,-122.3712,"2022_9_26_13-11-07_448.jpg",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,11,5,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0
"5_1",643,5,1,6.12648,6.33984,3.56616,0.79825,47.62493417,-122.3712184,"2022_9_26_13-11-07_464.jpg",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,8,0,0,13,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,37,0,0,3,2,0,0
"5_1",625,5,1,6.03504,6.33984,3.56616,1.0855,47.62487218,-122.3710204,"2022_9_26_13-11-07_320.jpg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,38,0,0,0,0,0,0,0,3,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,16,1,0,0,0,0,0
"5_1",634,5,1,5.51688,6.33984,3.56616,0.957133333,47.62490353,-122.3711216,"2022_9_26_13-11-07_392.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,2,0,0,0,1,0,18,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,43,0,0,4,2,0,0
"5_1",615,5,1,5.7912,6.33984,3.56616,1.190866667,47.62485381,-122.3709286,"2022_9_26_13-11-07_248.jpg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,17,0,0,0,0,0,0,0,12,0,4,0,0,0,1,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0
"5_2",738,5,2,6.97992,6.33984,3.10896,0.9204,47.62475875,-122.3709564,"2022_9_26_13-33-08_424.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,4,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5_2",729,5,2,6.67512,6.33984,3.10896,1.046866667,47.62475213,-122.3708623,"2022_9_26_13-33-08_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,2,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"5_2",747,5,2,6.096,6.33984,3.10896,1.065133333,47.62475355,-122.3710484,"2022_9_26_13-33-08_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,2,0,22,2,0,0
"5_2",749,5,2,6.096,6.33984,3.10896,1.135333333,47.62475811,-122.3710707,"2022_9_26_13-33-08_504.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,52,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0
"5_2",723,5,2,6.27888,6.33984,3.10896,0.8456,47.62448687,-122.3705128,"2022_9_26_13-33-08_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0
"5_2",761,5,2,6.76656,6.33984,3.10896,1.151133333,47.6247822,-122.3711798,"2022_9_26_13-33-08_592.jpg",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,16,0,10,0,0,46,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0
"5_2",696,5,2,7.95528,6.33984,3.10896,0.943733333,47.6245312,-122.370608,"2022_9_26_13-33-08_120.jpg",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,4,0,2,0,0,14,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"5_2",718,5,2,7.98576,6.33984,3.10896,0.919066667,47.62465794,-122.3708048,"2022_9_26_13-33-08_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,28,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"5_2",743,5,2,6.03504,6.33984,3.10896,1.113266667,47.62474961,-122.3710067,"2022_9_26_13-33-08_464.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,36,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,4,0,4,0,0,0
"5_2",721,5,2,7.7724,6.33984,3.10896,0.977866667,47.62468407,-122.3708196,"2022_9_26_13-33-08_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,45,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_2",728,5,2,7.3152,6.33984,3.10896,1.385266667,47.62473682,-122.3708532,"2022_9_26_13-33-08_352.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0
"5_2",758,5,2,7.07136,6.33984,3.10896,1.036933333,47.6247842,-122.3711683,"2022_9_26_13-33-08_568.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,2,46,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0
"5_2",724,5,2,7.49808,6.33984,3.10896,0.924066667,47.62470263,-122.3708314,"2022_9_26_13-33-08_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,16,0,0,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"5_2",714,5,2,8.86968,6.33984,3.10896,0.9306,47.6246205,-122.3707917,"2022_9_26_13-33-08_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,32,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0
"5_2",717,5,2,8.13816,6.33984,3.10896,1.048533333,47.62464817,-122.370801,"2022_9_26_13-33-08_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,91,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_2",715,5,2,8.74776,6.33984,3.10896,0.899266667,47.62463065,-122.3707947,"2022_9_26_13-33-08_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,41,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_2",740,5,2,6.46176,6.33984,3.10896,1.0814,47.6247523,-122.3709725,"2022_9_26_13-33-08_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,2,0,0,32,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0
"5_2",702,5,2,8.44296,6.33984,3.10896,1.0868125,47.62455655,-122.3706693,"2022_9_26_13-33-08_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,2,58,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"5_2",748,5,2,6.06552,6.33984,3.10896,1.1136,47.62475434,-122.3710617,"2022_9_26_13-33-08_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,32,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0
"5_2",735,5,2,7.0104,6.33984,3.10896,1.193533333,47.62477014,-122.3709193,"2022_9_26_13-33-08_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,8,0,2,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,14,0,0,0,0,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5_2",765,5,2,6.18744,6.33984,3.10896,0.9999375,47.62447761,-122.370487,"2022_9_26_13-33-08_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,1,1,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0
"5_2",716,5,2,8.47344,6.33984,3.10896,0.934333333,47.6246388,-122.3707976,"2022_9_26_13-33-08_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0
"5_2",731,5,2,6.858,6.33984,3.10896,0.8242,47.62477411,-122.3708766,"2022_9_26_13-33-08_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
"5_2",713,5,2,8.86968,6.33984,3.10896,1.008571429,47.62461254,-122.3707849,"2022_9_26_13-33-08_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"5_2",746,5,2,6.18744,6.33984,3.10896,1.232,47.62475236,-122.3710352,"2022_9_26_13-33-08_480.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,32,0,0,0,0,0,0,0,26,0,4,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"5_2",703,5,2,8.65632,6.33984,3.10896,1.057857143,47.62456063,-122.3706791,"2022_9_26_13-33-08_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0,0
"5_2",693,5,2,6.18744,6.33984,3.10896,0.9906,47.6244735,-122.3704757,"2022_9_26_13-33-08_0.jpg",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,1,0,0,0
"5_2",764,5,2,6.79704,6.33984,3.10896,0.696466667,47.62450877,-122.3705573,"2022_9_26_13-33-08_72.jpg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,15,0,0,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0
"5_2",719,5,2,7.89432,6.33984,3.10896,0.9704,47.62466683,-122.3708088,"2022_9_26_13-33-08_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,14,0,0,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0
"5_2",730,5,2,6.858,6.33984,3.10896,0.8832,47.62476381,-122.3708684,"2022_9_26_13-33-08_368.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,20,0,0,0,0,18,4,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0
"5_2",698,5,2,7.95528,6.33984,3.10896,1.1562,47.62454049,-122.3706295,"2022_9_26_13-33-08_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,0,56,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"5_2",754,5,2,6.73608,6.33984,3.10896,0.939333333,47.62477366,-122.3711281,"2022_9_26_13-33-08_544.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,49,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"5_2",704,5,2,8.74776,6.33984,3.10896,1.015266667,47.62456527,-122.3706903,"2022_9_26_13-33-08_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,34,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"5_2",697,5,2,7.98576,6.33984,3.10896,1.013375,47.6245363,-122.3706195,"2022_9_26_13-33-08_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,37,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
"5_2",695,5,2,7.62,6.33984,3.10896,1.044933333,47.62452785,-122.3706006,"2022_9_26_13-33-08_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0
