location,img_name,key,site,transect,depth,depth_site_span,depth_transect_span,altitude,GPS_x,GPS_y,richness,Shannon,Simpson,Pielou,MDS1,MDS2,kelp_ratio,kelp_ratio_flipped,substrate_ratio,substrate_ratio_2,pebble_shell,hard_substrate_CCA,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert,AN_large,AN_plumose,CL_siphon,CR_cancer,CR_kelp,CR_sharp,CU_burrow,CU_cali,fish_gunn,fish_sculp,GR_kelp,GR_lingcod,GR_painted,RF_brown,RF_copper,SP_stripe,SP_kelp,SP_pile,SP_shiner,SS_blood,SS_leather,SS_ochre
Centennial_Park,2022_9_26_13-33-08_48.jpg,5_2,5,2,6.12648,6.33984,3.10896,1.0169375,47.62449543,-122.370534,5,1.062967664,0.547004132,0.660458944,-0.705111306,-0.212289791,57,0,6,17,16,0,0,11,0,5,0,0,15,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-33-08_192.jpg,5_2,5,2,9.05256,6.33984,3.10896,0.851,47.62457474,-122.3707135,4,1.30130555,0.704081633,0.938693532,0.289230387,0.857923215,1,1,13,13,12,0,0,0,18,12,0,0,36,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-33-08_584.jpg,5_2,5,2,7.3152,6.33984,3.10896,1.370933333,47.62478706,-122.3711885,10,1.999378113,0.832153269,0.868318882,-0.028637157,0.133526769,1,1,31,37,36,0,10,6,4,30,0,0,12,0,0,14,2,14,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-33-08_80.jpg,5_2,5,2,6.4008,6.33984,3.10896,1.131,47.6245116,-122.3705661,6,1.32186511,0.689,0.737746965,0.603434421,0.333633488,0.1,17,1,38,37,0,6,37,1,0,0,0,0,0,0,0,0,16,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-33-08_144.jpg,5_2,5,2,7.98576,6.33984,3.10896,1.220733333,47.62454591,-122.3706441,6,1.389444688,0.696881707,0.775463845,-0.347119922,0.852879945,1,1,41,65,64,0,0,24,8,40,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Centennial_Park,2022_9_26_13-33-08_88.jpg,5_2,5,2,6.61416,6.33984,3.10896,1.1312,47.62451509,-122.3705762,9,1.915983864,0.823128393,0.872001835,-0.25091432,-0.145002509,26,0,0.1,1.4,16,11,4,16,0,0,11,0,18,0,0,25,0,0,0,3,0,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-33-08_104.jpg,5_2,5,2,7.22376,6.33984,3.10896,1.1932,47.62452448,-122.3705936,8,1.301643381,0.64886114,0.62595815,0.524597737,-0.346813593,0,49,3,22,21,0,1,19,1,2,0,0,19,0,0,0,2,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-33-08_96.jpg,5_2,5,2,7.25424,6.33984,3.10896,0.9366,47.6245195,-122.3705852,6,1.233783119,0.618304255,0.68858747,0.638441197,-0.52901212,0,57,0.1,1.9,20,10,1,20,0,0,10,0,10,0,0,0,0,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-33-08_416.jpg,5_2,5,2,7.1628,6.33984,3.10896,0.898466667,47.62476136,-122.3709481,7,1.514624067,0.716,0.778362797,-0.427511256,-0.125350622,47,0,1.5,1.5,16,10,6,0,0,16,10,0,2,0,0,46,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_192.jpg,5_3,5,3,6.096,6.33984,3.32232,1.098666667,47.62462929,-122.3707363,7,1.524640959,0.7176,0.783510462,0.446135191,0.060730966,0.2,5.4,9,17,16,0,0,8,2,8,0,0,8,0,0,4,0,26,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_128.jpg,5_3,5,3,4.45008,6.33984,3.32232,0.8474,47.62459147,-122.3706383,6,1.515145827,0.74829932,0.845618987,0.368515986,-0.417279661,0.5,1.9,0.1,0.1,0,10,0,0,0,0,10,0,4,2,0,14,0,28,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_256.jpg,5_3,5,3,5.85216,6.33984,3.32232,4.626466667,47.62469042,-122.3708115,10,1.954475503,0.833771626,0.848817926,0.168449434,0.23827016,0.2,5,19,33,32,0,2,14,6,18,0,0,2,0,0,2,6,14,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_336.jpg,5_3,5,3,5.21208,6.33984,3.32232,1.9591875,47.62479046,-122.3709043,10,1.904426042,0.793235566,0.827081721,-0.194923516,-0.17170959,3.9,0.3,0.8,1.2,10,8,4,4,0,6,8,0,8,0,0,34,2,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_184.jpg,5_3,5,3,5.1816,6.33984,3.32232,1.748133333,47.62462713,-122.3707239,10,1.883684447,0.802962963,0.818073761,0.303035855,-0.175689655,0.3,3.4,1,2.7,18,6,2,12,2,6,6,0,0,0,0,8,2,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Centennial_Park,2022_9_26_13-51-04_0.jpg,5_3,5,3,3.81,6.33984,3.32232,1.44,47.6245307,-122.3704833,7,1.371195587,0.6575,0.704655139,-0.575328342,0.367438158,17,0.1,13,55,54,0,2,42,0,12,0,0,2,0,0,16,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_88.jpg,5_3,5,3,3.84048,6.33984,3.32232,1.122066667,47.6245718,-122.3705878,6,1.38503196,0.690810321,0.773001055,-0.137709373,-0.396135124,2.6,0.4,0.2,1.8,8,4,0,8,0,0,4,0,2,0,0,28,0,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_176.jpg,5_3,5,3,5.21208,6.33984,3.32232,0.824933333,47.62462547,-122.3707144,7,1.288518903,0.5968,0.662167729,0.65027198,-0.342508824,0,61,1.4,2.6,12,4,2,6,4,6,4,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_72.jpg,5_3,5,3,3.38328,6.33984,3.32232,4.220866667,47.62456461,-122.3705683,6,1.493654445,0.709710744,0.833624418,-0.609081169,0.544289445,15,0.1,1,9,8,0,0,8,0,0,0,8,4,0,12,14,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_112.jpg,5_3,5,3,4.05384,6.33984,3.32232,1.158333333,47.62458451,-122.3706205,7,0.893691574,0.388484218,0.459266618,0.62966103,0.87234992,3,0.3,1,5,4,0,2,4,0,0,0,4,8,0,0,2,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_296.jpg,5_3,5,3,5.21208,6.33984,3.32232,1.514538462,47.62475034,-122.3708553,5,1.237241964,0.667640614,0.768741655,1.061062345,0.099047317,0.1,17,0,0,0,20,2,0,0,0,20,0,0,2,0,0,0,16,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_280.jpg,5_3,5,3,5.6388,6.33984,3.32232,4.707571429,47.62473413,-122.3708356,5,1.506761453,0.769064359,0.936203529,0.137601317,-0.492226442,1.1,0.9,0.1,0.3,4,18,0,4,0,0,18,0,0,0,0,22,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_24.jpg,5_3,5,3,3.53568,6.33984,3.32232,4.7422,47.62454392,-122.3705162,4,0.799089175,0.426476417,0.576420995,0.484433181,-0.755494274,0.2,5,1,1,0,0,0,0,0,0,0,0,10,0,0,12,0,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_56.jpg,5_3,5,3,3.10896,6.33984,3.32232,1.292733333,47.62455913,-122.3705539,9,1.992596212,0.8432,0.906869618,-0.135953303,-0.061824843,1.8,0.6,5,13,12,0,2,8,12,4,0,0,0,0,6,22,10,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_152.jpg,5_3,5,3,5.24256,6.33984,3.32232,1.081533333,47.62461121,-122.370677,8,1.734986145,0.76875,0.834351969,0.352558651,-0.065624037,0.5,1.9,0.1,1,8,8,0,8,6,0,4,0,0,2,0,8,0,16,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_16.jpg,5_3,5,3,3.6576,6.33984,3.32232,4.693333333,47.62454037,-122.3705076,8,1.855179238,0.814878893,0.892152629,-0.100174617,-0.221541436,1.9,0.5,0.3,7,20,2,4,20,0,0,2,0,4,0,0,16,0,8,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_248.jpg,5_3,5,3,6.12648,6.33984,3.32232,1.257533333,47.6246821,-122.370809,8,1.735145144,0.7808,0.834428431,0.333401705,0.647692175,0.2,5,4.6,7,34,4,2,12,0,22,4,0,0,14,0,0,6,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_8.jpg,5_3,5,3,3.59664,6.33984,3.32232,3.339125,47.62453487,-122.3704936,5,1.227766821,0.632653061,0.762854418,-0.817054722,0.347748811,15,0.1,3,33,32,0,6,30,0,2,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_160.jpg,5_3,5,3,5.15112,6.33984,3.32232,0.9476,47.62461574,-122.3706867,8,1.418208618,0.658765432,0.68201418,0.742135788,0.075776623,0.2,5,0.2,0.2,0,4,2,0,4,0,4,0,4,2,0,4,0,24,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_120.jpg,5_3,5,3,4.23672,6.33984,3.32232,0.891,47.62458743,-122.3706279,7,1.358548447,0.652228238,0.698155795,0.249979147,-0.509066401,0.4,2.5,1,1,0,0,4,0,0,0,0,0,14,0,0,20,2,52,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_64.jpg,5_3,5,3,3.5052,6.33984,3.32232,4.677733333,47.62456141,-122.3705599,9,1.800637151,0.78300708,0.819505284,0.105601476,-0.412025875,1.5,0.6,0.1,0.1,0,12,2,0,8,0,12,2,2,0,8,16,0,10,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_40.jpg,5_3,5,3,3.32232,6.33984,3.32232,3.4894375,47.62455181,-122.3705355,9,1.33894731,0.590587255,0.609381182,0.834428372,0.616944576,3,0.3,0.1,0.2,2,16,2,2,0,0,14,0,4,10,0,2,2,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_48.jpg,5_3,5,3,3.13944,6.33984,3.32232,4.596733333,47.62455457,-122.3705422,7,1.452386262,0.649305556,0.746378893,0.548447433,-0.596510599,0.1,7.9,0.1,0.5,4,10,0,4,0,0,0,0,8,0,0,6,0,54,0,6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_312.jpg,5_3,5,3,5.21208,6.33984,3.32232,1.751571429,47.6247683,-122.3708753,6,1.499416357,0.742630385,0.836840203,-0.137494595,-0.48649848,6.2,0.2,0,0,0,24,8,0,0,0,24,0,2,0,0,30,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_320.jpg,5_3,5,3,5.21208,6.33984,3.32232,1.8845625,47.62477582,-122.3708846,9,1.732610509,0.753084628,0.788545025,0.409379007,-0.369361055,0.3,3.4,0.1,0.7,4,6,2,4,0,0,6,0,4,6,0,10,0,36,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_104.jpg,5_3,5,3,4.1148,6.33984,3.32232,0.884333333,47.62457979,-122.3706087,3,1.000837481,0.6104,0.911001535,0.91916007,-0.042246114,0,43,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,42,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_328.jpg,5_3,5,3,5.21208,6.33984,3.32232,1.9048,47.62478339,-122.3708944,6,1.410557943,0.6975,0.787247378,0.693612477,-0.250321216,0.2,5.3,1,1,0,0,2,0,4,0,0,0,0,10,0,6,0,36,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_224.jpg,5_3,5,3,6.37032,6.33984,3.32232,1.137733333,47.6246487,-122.3707875,7,1.628713234,0.7664,0.836993031,0.383461381,0.394702412,0.1,15,5.8,8.2,40,4,0,12,6,28,4,0,0,0,0,0,2,14,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_144.jpg,5_3,5,3,4.45008,6.33984,3.32232,1.1684,47.62460345,-122.3706651,9,1.645912907,0.717881944,0.749087246,0.788414743,0.485975564,0.1,7,0.3,0.4,6,18,0,2,14,4,14,0,0,4,0,0,2,6,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_136.jpg,5_3,5,3,4.4196,6.33984,3.32232,4.003133333,47.62459717,-122.3706533,10,1.69709407,0.733459357,0.73703859,0.320299076,-0.024489132,0.6,1.5,0.3,1.7,4,2,2,4,2,0,0,0,2,10,0,10,2,16,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_200.jpg,5_3,5,3,6.12648,6.33984,3.32232,1.235533333,47.62463168,-122.3707503,8,1.70294543,0.781234568,0.818943642,0.099237006,-0.282970387,1.1,0.9,0.2,0.2,0,4,0,0,2,0,4,0,8,4,0,22,2,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_232.jpg,5_3,5,3,6.43128,6.33984,3.32232,3.667666667,47.62465776,-122.3707944,6,1.680399933,0.797731569,0.937849059,0.240981074,-0.133412601,0.3,3.9,15,31,30,0,0,16,22,14,0,0,0,0,0,6,0,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_80.jpg,5_3,5,3,3.5052,6.33984,3.32232,0.976375,47.62456853,-122.3705795,4,0.776626523,0.4312,0.560217616,0.628959268,0.89227238,1,1,1,5,4,0,0,4,0,0,0,0,22,0,0,0,2,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_32.jpg,5_3,5,3,3.32232,6.33984,3.32232,4.625333333,47.62454921,-122.3705287,9,1.768834485,0.785895423,0.805031267,-0.086607716,-0.468964663,1.6,0.6,0.1,0.9,12,14,4,12,0,0,12,0,6,0,0,32,0,20,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Centennial_Park,2022_9_26_13-51-04_272.jpg,5_3,5,3,5.85216,6.33984,3.32232,0.9165,47.62472382,-122.3708263,6,1.397195364,0.6796875,0.77978958,0.449791069,-0.373167664,0.1,7,1,4.6,22,4,0,18,0,4,4,0,0,0,0,6,0,48,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_168.jpg,5_3,5,3,5.21208,6.33984,3.32232,0.9084,47.62462015,-122.370699,7,1.640873406,0.772108844,0.843242123,0.092849795,-0.204497398,1.1,0.9,1,1.4,6,4,0,2,0,4,4,0,8,0,0,20,0,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_304.jpg,5_3,5,3,5.24256,6.33984,3.32232,1.191333333,47.62475856,-122.3708654,9,1.786644365,0.77750089,0.813136893,0.007563047,-0.062283512,4.3,0.2,0.3,0.8,6,8,0,4,0,2,6,0,4,0,0,12,0,2,0,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_264.jpg,5_3,5,3,5.82168,6.33984,3.32232,0.807,47.62470574,-122.3708171,7,1.738872679,0.79583522,0.893603787,0.243985416,-0.334392013,0.7,1.5,0.3,0.6,20,32,0,12,0,8,32,0,0,2,0,12,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_208.jpg,5_3,5,3,6.33984,6.33984,3.32232,1.0092,47.62463522,-122.3707668,6,1.157472255,0.576189713,0.645997565,0.831971619,-0.466801641,0.1,9.8,0.1,0.1,0,8,0,0,0,0,8,0,0,2,0,4,0,48,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_240.jpg,5_3,5,3,6.30936,6.33984,3.32232,1.898375,47.62466829,-122.3708022,5,1.404706552,0.704164413,0.872793254,-0.037435063,0.690442349,0.1,9,41,59,58,0,0,18,10,40,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_9_26_13-51-04_96.jpg,5_3,5,3,4.14528,6.33984,3.32232,0.9802,47.62457637,-122.3705998,6,1.398416734,0.683612764,0.78047124,-0.29729835,-0.306367658,3.9,0.3,1,7,6,0,2,6,0,0,0,0,6,0,0,42,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_88.jpg,6_1,6,1,4.75488,6.58368,4.45008,1.196866667,47.61976111,-122.3630792,8,1.744227221,0.7986,0.838795987,0.081299115,0.492153821,3,0.3,3,26,25,0,25,23,7,2,0,0,13,0,0,2,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_456.jpg,6_1,6,1,2.4384,6.58368,4.45008,0.9696875,47.61949777,-122.3626449,8,1.815605177,0.8158,0.873121528,-0.200407149,-0.448808146,4.8,0.2,0.2,0.2,0,5,0,0,2,0,5,0,5,0,21,23,19,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_368.jpg,6_1,6,1,2.62128,6.58368,4.45008,0.9125,47.61957304,-122.3627441,8,1.703724175,0.763,0.819318139,-0.577398433,0.509464755,18,0.1,0.1,0.1,0,7,0,0,2,0,4,0,11,0,9,17,41,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_336.jpg,6_1,6,1,2.71272,6.58368,4.45008,4.0190625,47.61959779,-122.3627757,8,1.763797934,0.7764,0.848207511,-0.510542822,0.004607933,41,0,6,9,8,0,0,3,10,5,0,0,11,0,13,40,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_240.jpg,6_1,6,1,2.80416,6.58368,4.45008,4.710066667,47.61969344,-122.3628814,7,1.133486002,0.6012,0.582496578,-1.086947646,-0.169588445,45,0,4,6,5,0,0,2,3,3,0,0,0,0,45,44,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_16.jpg,6_1,6,1,6.15696,6.58368,4.45008,1.363266667,47.61973468,-122.3631701,6,1.211292842,0.6236,0.676035407,-0.485911882,0.902565459,1,1,52,85,84,0,3,33,5,51,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_248.jpg,6_1,6,1,2.77368,6.58368,4.45008,0.858866667,47.61968643,-122.3628726,10,1.567844904,0.671306735,0.68090639,-0.589317443,-0.202482122,55,0,1.3,2.3,6,2,0,3,6,3,2,0,3,0,8,54,4,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_384.jpg,6_1,6,1,2.46888,6.58368,4.45008,1.055533333,47.619556,-122.3627226,10,1.750412089,0.784142842,0.760194311,0.381228125,0.824177423,4,0.2,0.3,0.7,1,2,0,1,5,0,0,0,22,0,11,3,19,0,0,32,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_600.jpg,6_1,6,1,2.40792,6.58368,4.45008,0.9958,47.61935525,-122.3624944,8,1.487838914,0.705320248,0.715499274,0.156623425,1.148299071,1,1,2,2.5,4,1,0,1,3,3,0,0,14,0,40,0,21,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_264.jpg,6_1,6,1,2.77368,6.58368,4.45008,3.4450625,47.61967147,-122.3628536,7,1.408284815,0.6572,0.723715232,-0.837310171,-0.129331199,54,0,6,6,5,0,0,0,3,5,0,0,4,0,22,53,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_216.jpg,6_1,6,1,2.92608,6.58368,4.45008,0.821,47.6197178,-122.3629135,10,1.293124959,0.548573669,0.561597034,-0.784326116,-0.409698136,67,0,1,3,2,0,1,2,4,0,0,0,3,0,13,66,2,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_592.jpg,6_1,6,1,2.40792,6.58368,4.45008,0.97075,47.61936137,-122.3625019,4,1.204546997,0.64506942,0.868896989,0.36158282,1.175758142,1,1,1,1,0,0,0,0,0,0,0,0,10,0,8,0,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_656.jpg,6_1,6,1,2.22504,6.58368,4.45008,1.2044,47.61930249,-122.3624395,7,1.595955616,0.7642,0.820158945,-0.864377194,0.32516588,26,0,0.3,0.3,0,2,0,0,2,0,0,0,12,0,34,25,20,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_472.jpg,6_1,6,1,2.46888,6.58368,4.45008,4.5874,47.61948468,-122.3626293,6,1.43920305,0.7144,0.803234516,0.391572971,0.986945162,4,0.2,1,1,0,0,0,0,3,0,0,0,11,0,13,3,42,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_664.jpg,6_1,6,1,2.286,6.58368,4.45008,1.0608,47.61929726,-122.362432,9,1.876558393,0.820311734,0.85405853,-0.629441525,0.290395621,26,0,8,9,8,0,0,1,5,7,0,0,12,0,25,25,18,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_624.jpg,6_1,6,1,2.04216,6.58368,4.45008,2.123133333,47.61932928,-122.3624692,6,1.609933067,0.779,0.898520753,-0.610120988,0.612420302,16,0.1,1,1,0,0,0,0,2,0,0,0,16,0,20,15,34,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_304.jpg,6_1,6,1,2.49936,6.58368,4.45008,1.754066667,47.61963117,-122.3628041,9,1.463298624,0.64268209,0.665975904,-0.795923951,-0.214456379,58,0,1,5,4,0,0,4,0,0,0,0,4,0,7,57,15,0,2,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_528.jpg,6_1,6,1,2.5908,6.58368,4.45008,0.8999375,47.61942822,-122.3625702,5,1.476944135,0.7458,0.917676987,0.25553202,0.899925935,11,0.1,1,1,0,0,0,0,0,0,0,0,14,0,11,10,35,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_09-59-38_280.jpg,6_1,6,1,2.65176,6.58368,4.45008,4.024066667,47.6196535,-122.3628326,10,1.505996453,0.637485971,0.654045949,-0.587160524,-0.28792461,58,0,0.3,0.9,5,6,2,4,5,1,6,0,6,0,1,57,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
